engine,query_id,repetition,planner_ms,planner_binding_ms,optimizer_ms,physical_planner_ms,status
duckdb,query_15,5,0.6431,0.6402,0.4655,0.7698,ok
duckdb,query_17,5,1.1223,1.1024,0.6325,1.3755,ok
duckdb,query_18,5,0.5296,0.5267,0.6231,1.0139,ok
duckdb,query_2,5,0.4539,0.4514,0.4813,0.6478,ok
duckdb,query_20,5,3.2004,3.1726,3.2163,6.5775,ok
duckdb,query_21,5,0.5621,0.5593,0.4483,0.7567,ok
duckdb,query_22,5,1.5590,1.5382,1.1221,2.3307,ok
duckdb,query_23,5,0.8427,0.8399,0.7618,1.8566,ok
duckdb,query_24,5,1.0399,1.0371,0.8917,1.0544,ok
duckdb,query_25,5,1.0189,1.0058,0.6532,1.3546,ok
duckdb,query_26,5,2.0505,2.0270,1.3948,3.9964,ok
duckdb,query_27,5,0.7502,0.7479,0.6326,0.8805,ok
duckdb,query_28,5,2.0738,2.0507,1.1282,2.5544,ok
duckdb,query_3,5,1.8559,1.8378,1.2647,3.6935,ok
duckdb,query_30,5,1.4575,1.4465,0.8424,1.9001,ok
duckdb,query_31,5,0.5098,0.5072,0.5114,0.8458,ok
duckdb,query_32,5,0.4229,0.4203,0.3569,0.6458,ok
duckdb,query_33,5,0.8827,0.8799,1.5792,1.3933,ok
duckdb,query_35,5,0.5862,0.5835,0.4033,0.6202,ok
duckdb,query_36,5,1.7339,1.7309,1.3921,1.3726,ok
duckdb,query_37,5,1.1017,1.0795,0.6337,1.8450,ok
duckdb,query_39,5,2.4416,2.4383,1.6500,2.5716,ok
duckdb,query_4,5,0.5745,0.5719,0.5112,1.0228,ok
duckdb,query_40,5,0.7346,0.7319,0.5617,1.1196,ok
duckdb,query_41,5,0.7661,0.7630,1.7081,1.6648,ok
duckdb,query_42,5,1.0715,1.0520,0.7933,1.7139,ok
duckdb,query_43,5,0.9050,0.8994,0.9080,1.4081,ok
duckdb,query_44,5,0.5962,0.5851,0.4727,1.0344,ok
duckdb,query_45,5,0.2980,0.2956,0.3273,0.6198,ok
duckdb,query_46,5,0.8197,0.8084,0.4369,1.0149,ok
duckdb,query_47,5,1.9962,1.9718,1.2653,3.3251,ok
duckdb,query_48,5,1.7568,1.7534,1.1506,2.8486,ok
duckdb,query_49,5,3.2026,3.1979,1.0876,2.4326,ok
duckdb,query_5,5,0.6629,0.6538,0.5360,1.2388,ok
duckdb,query_50,5,1.1859,1.1751,1.6424,2.8348,ok
duckdb,query_51,5,1.2119,1.1984,1.3049,2.9506,ok
duckdb,query_52,5,0.3377,0.3356,0.2493,0.4321,ok
duckdb,query_53,5,0.6989,0.6961,1.6007,1.2644,ok
duckdb,query_54,5,0.8021,0.7997,0.5640,1.7564,ok
duckdb,query_55,5,0.2958,0.2935,0.2269,0.3492,ok
duckdb,query_56,5,0.5503,0.5478,0.5834,0.9172,ok
duckdb,query_57,5,0.4825,0.4796,0.5382,0.8717,ok
duckdb,query_58,5,0.8290,0.8256,0.8609,1.7482,ok
duckdb,query_59,5,0.3519,0.3489,0.3545,0.6052,ok
duckdb,query_6,5,2.7973,2.7633,1.7518,3.5528,ok
duckdb,query_60,5,0.6503,0.6473,0.7448,1.1330,ok
duckdb,query_61,5,0.3441,0.3415,0.3368,0.5824,ok
duckdb,query_62,5,0.8745,0.8499,1.2196,1.2012,ok
duckdb,query_63,5,2.6784,2.6753,1.9064,2.3255,ok
duckdb,query_64,5,0.3857,0.3830,0.3751,0.6346,ok
duckdb,query_65,5,0.3769,0.3736,0.3782,0.6426,ok
duckdb,query_66,5,3.8109,3.8068,21.8426,4.4494,ok
duckdb,query_67,5,0.3981,0.3954,0.4257,0.6726,ok
duckdb,query_68,5,1.6779,1.6556,0.8855,2.2897,ok
duckdb,query_69,5,2.7231,2.7020,1.6980,5.0528,ok
duckdb,query_7,5,0.5900,0.5763,0.5220,1.2818,ok
duckdb,query_70,5,1.0173,0.9990,0.7680,1.5905,ok
duckdb,query_71,5,0.6891,0.6864,0.4686,1.3380,ok
duckdb,query_73,5,0.7298,0.7273,0.7762,1.2666,ok
duckdb,query_74,5,0.5663,0.5643,0.7760,0.8078,ok
duckdb,query_75,5,0.7074,0.6934,0.6121,1.6752,ok
duckdb,query_76,5,1.5535,1.5419,0.7190,2.2364,ok
duckdb,query_77,5,0.7836,0.7813,0.5423,1.7623,ok
duckdb,query_79,5,0.6563,0.6538,0.6758,1.1710,ok
duckdb,query_8,5,0.5184,0.5158,0.7389,1.0194,ok
duckdb,query_80,5,0.4200,0.4178,0.4784,0.5898,ok
duckdb,query_81,5,1.7172,1.6947,1.0561,2.3478,ok
duckdb,query_82,5,0.2426,0.2403,0.2480,0.3508,ok
duckdb,query_83,5,1.6441,1.6218,1.0649,2.1932,ok
duckdb,query_84,5,1.1693,1.1559,0.6154,1.3183,ok
duckdb,query_85,5,0.4736,0.4711,0.5138,0.6920,ok
duckdb,query_86,5,0.5532,0.5507,0.4824,0.7959,ok
duckdb,query_87,5,1.0531,1.0499,3.4760,2.0912,ok
duckdb,query_88,5,0.8461,0.8437,0.7008,1.0242,ok
duckdb,query_89,5,0.6242,0.6217,0.5414,1.0863,ok
duckdb,query_9,5,0.7414,0.7383,1.6925,1.2662,ok
duckdb,query_91,5,0.6911,0.6888,0.9393,1.0431,ok
duckdb,query_92,5,0.9054,0.8942,1.0406,1.4116,ok
duckdb,query_93,5,2.0756,2.0560,2.4861,4.3057,ok
duckdb,query_94,5,1.2580,1.2549,1.1399,0.8692,ok
duckdb,query_95,5,0.8603,0.8574,0.8503,1.8160,ok
duckdb,query_97,5,1.0935,1.0902,1.2986,1.7684,ok
duckdb,query_98,5,2.0197,1.9871,1.0619,2.6412,ok
duckdb,query_99,5,0.7317,0.7289,0.4596,1.2251,ok
duckdb,query_join_J100,5,12.3022,12.2943,12.1399,10.8618,ok
duckdb,query_join_J200,5,25.2425,25.2272,39.1710,20.4844,ok
duckdb,query_join_J50,5,6.6472,6.6413,5.3248,7.0918,ok
duckdb,query_union_U10,5,1.9962,1.9319,0.7561,2.2690,ok
duckdb,query_union_U2,5,0.4788,0.4559,0.2963,0.6075,ok
duckdb,query_union_U20,5,4.4808,4.3001,1.4070,4.5054,ok
duckdb,query_union_U5,5,1.0035,0.9775,0.4295,1.1842,ok
