suite,scale_factor,mode,mode_name,repetition,query_id,stage,elapsed_ms,status
prodds,100,i,Interpreted,1,query_53,explain,1.890,ok
prodds,100,i,Interpreted,1,query_53,prepare,3.335,ok
prodds,100,i,Interpreted,1,query_54,explain,1.003,ok
prodds,100,i,Interpreted,1,query_54,prepare,2.416,ok
prodds,100,i,Interpreted,1,query_55,explain,0.491,ok
prodds,100,i,Interpreted,1,query_55,prepare,1.709,ok
prodds,100,i,Interpreted,1,query_56,explain,1.038,ok
prodds,100,i,Interpreted,1,query_56,prepare,3.113,ok
prodds,100,i,Interpreted,1,query_57,explain,1.406,ok
prodds,100,i,Interpreted,1,query_57,prepare,2.903,ok
prodds,100,i,Interpreted,1,query_58,explain,1.547,ok
prodds,100,i,Interpreted,1,query_58,prepare,2.954,ok
prodds,100,i,Interpreted,1,query_59,explain,0.769,ok
prodds,100,i,Interpreted,1,query_59,prepare,2.331,ok
prodds,100,i,Interpreted,1,query_6,explain,3.265,ok
prodds,100,i,Interpreted,1,query_6,prepare,7.097,ok
prodds,100,i,Interpreted,1,query_60,explain,1.388,ok
prodds,100,i,Interpreted,1,query_60,prepare,3.091,ok
prodds,100,i,Interpreted,1,query_61,explain,0.676,ok
prodds,100,i,Interpreted,1,query_61,prepare,1.983,ok
prodds,100,i,Interpreted,1,query_62,explain,1.521,ok
prodds,100,i,Interpreted,1,query_62,prepare,3.351,ok
prodds,100,i,Interpreted,1,query_63,explain,1.917,ok
prodds,100,i,Interpreted,1,query_63,prepare,4.138,ok
prodds,100,i,Interpreted,1,query_64,explain,0.827,ok
prodds,100,i,Interpreted,1,query_64,prepare,1.803,ok
prodds,100,i,Interpreted,1,query_65,explain,0.833,ok
prodds,100,i,Interpreted,1,query_65,prepare,1.891,ok
prodds,100,i,Interpreted,1,query_66,explain,5.479,ok
prodds,100,i,Interpreted,1,query_66,prepare,7.692,ok
prodds,100,i,Interpreted,1,query_67,explain,0.919,ok
prodds,100,i,Interpreted,1,query_67,prepare,1.568,ok
prodds,100,i,Interpreted,1,query_68,explain,3.071,ok
prodds,100,i,Interpreted,1,query_68,prepare,4.712,ok
prodds,100,i,Interpreted,1,query_69,explain,4.265,ok
prodds,100,i,Interpreted,1,query_69,prepare,8.670,ok
prodds,100,i,Interpreted,1,query_7,explain,1.086,ok
prodds,100,i,Interpreted,1,query_7,prepare,1.763,ok
prodds,100,i,Interpreted,1,query_70,explain,1.798,ok
prodds,100,i,Interpreted,1,query_70,prepare,4.783,ok
prodds,100,i,Interpreted,1,query_71,explain,1.259,ok
prodds,100,i,Interpreted,1,query_71,prepare,3.022,ok
prodds,100,i,Interpreted,1,query_73,explain,1.517,ok
prodds,100,i,Interpreted,1,query_73,prepare,2.790,ok
prodds,100,i,Interpreted,1,query_74,explain,2.184,ok
prodds,100,i,Interpreted,1,query_74,prepare,2.982,ok
prodds,100,i,Interpreted,1,query_75,explain,1.708,ok
prodds,100,i,Interpreted,1,query_75,prepare,3.264,ok
prodds,100,i,Interpreted,1,query_76,explain,1.098,ok
prodds,100,i,Interpreted,1,query_76,prepare,3.195,ok
prodds,100,i,Interpreted,1,query_77,explain,1.020,ok
prodds,100,i,Interpreted,1,query_77,prepare,2.379,ok
prodds,100,i,Interpreted,1,query_79,explain,1.354,ok
prodds,100,i,Interpreted,1,query_79,prepare,2.810,ok
prodds,100,i,Interpreted,1,query_8,explain,1.310,ok
prodds,100,i,Interpreted,1,query_8,prepare,3.176,ok
prodds,100,i,Interpreted,1,query_80,explain,0.880,ok
prodds,100,i,Interpreted,1,query_80,prepare,1.621,ok
prodds,100,i,Interpreted,1,query_81,explain,2.001,ok
prodds,100,i,Interpreted,1,query_81,prepare,3.761,ok
prodds,100,i,Interpreted,1,query_82,explain,0.598,ok
prodds,100,i,Interpreted,1,query_82,prepare,1.316,ok
prodds,100,i,Interpreted,1,query_83,explain,2.368,ok
prodds,100,i,Interpreted,1,query_83,prepare,4.564,ok
prodds,100,i,Interpreted,1,query_84,explain,1.776,ok
prodds,100,i,Interpreted,1,query_84,prepare,3.637,ok
prodds,100,i,Interpreted,1,query_85,explain,1.309,ok
prodds,100,i,Interpreted,1,query_85,prepare,2.926,ok
prodds,100,i,Interpreted,1,query_86,explain,1.067,ok
prodds,100,i,Interpreted,1,query_86,prepare,2.315,ok
prodds,100,i,Interpreted,1,query_87,explain,3.425,ok
prodds,100,i,Interpreted,1,query_87,prepare,5.388,ok
prodds,100,i,Interpreted,1,query_88,explain,1.342,ok
prodds,100,i,Interpreted,1,query_88,prepare,3.516,ok
prodds,100,i,Interpreted,1,query_89,explain,1.207,ok
prodds,100,i,Interpreted,1,query_89,prepare,2.776,ok
prodds,100,i,Interpreted,1,query_9,explain,2.021,ok
prodds,100,i,Interpreted,1,query_9,prepare,4.319,ok
prodds,100,i,Interpreted,1,query_91,explain,2.347,ok
prodds,100,i,Interpreted,1,query_91,prepare,3.548,ok
prodds,100,i,Interpreted,1,query_92,explain,1.985,ok
prodds,100,i,Interpreted,1,query_92,prepare,4.302,ok
prodds,100,i,Interpreted,1,query_93,explain,2.931,ok
prodds,100,i,Interpreted,1,query_93,prepare,7.097,ok
prodds,100,i,Interpreted,1,query_94,explain,1.315,ok
prodds,100,i,Interpreted,1,query_94,prepare,2.329,ok
prodds,100,i,Interpreted,1,query_95,explain,2.259,ok
prodds,100,i,Interpreted,1,query_95,prepare,4.794,ok
prodds,100,i,Interpreted,1,query_97,explain,1.938,ok
prodds,100,i,Interpreted,1,query_97,prepare,3.453,ok
prodds,100,i,Interpreted,1,query_98,explain,2.221,ok
prodds,100,i,Interpreted,1,query_98,prepare,5.782,ok
prodds,100,i,Interpreted,1,query_99,explain,1.216,ok
prodds,100,i,Interpreted,1,query_99,prepare,2.948,ok
prodds,100,i,Interpreted,1,query_join_J100,explain,19.291,ok
prodds,100,i,Interpreted,1,query_join_J100,prepare,33.094,ok
prodds,100,i,Interpreted,1,query_join_J200,explain,39.426,ok
prodds,100,i,Interpreted,1,query_join_J200,prepare,67.382,ok
prodds,100,i,Interpreted,1,query_join_J50,explain,12.463,ok
prodds,100,i,Interpreted,1,query_join_J50,prepare,20.396,ok
prodds,100,i,Interpreted,1,query_union_U10,explain,1.329,ok
prodds,100,i,Interpreted,1,query_union_U10,prepare,1.750,ok
prodds,100,i,Interpreted,1,query_union_U2,explain,0.687,ok
prodds,100,i,Interpreted,1,query_union_U2,prepare,1.050,ok
prodds,100,i,Interpreted,1,query_union_U20,explain,1.420,ok
prodds,100,i,Interpreted,1,query_union_U20,prepare,2.626,ok
prodds,100,i,Interpreted,1,query_union_U5,explain,0.953,ok
prodds,100,i,Interpreted,1,query_union_U5,prepare,1.545,ok
prodds,100,i,Interpreted,2,__floor__,floor,0.268,ok
prodds,100,i,Interpreted,2,query_1,explain,2.546,ok
prodds,100,i,Interpreted,2,query_1,prepare,2.532,ok
prodds,100,i,Interpreted,2,query_10,explain,2.987,ok
prodds,100,i,Interpreted,2,query_10,prepare,6.222,ok
prodds,100,i,Interpreted,2,query_11,explain,1.069,ok
prodds,100,i,Interpreted,2,query_11,prepare,2.839,ok
prodds,100,i,Interpreted,2,query_12,explain,1.861,ok
prodds,100,i,Interpreted,2,query_12,prepare,6.495,ok
prodds,100,i,Interpreted,2,query_13,explain,3.284,ok
prodds,100,i,Interpreted,2,query_13,prepare,4.933,ok
prodds,100,i,Interpreted,2,query_14,explain,1.100,ok
prodds,100,i,Interpreted,2,query_14,prepare,2.040,ok
prodds,100,i,Interpreted,2,query_15,explain,1.511,ok
prodds,100,i,Interpreted,2,query_15,prepare,3.777,ok
prodds,100,i,Interpreted,2,query_17,explain,2.009,ok
prodds,100,i,Interpreted,2,query_17,prepare,4.543,ok
prodds,100,i,Interpreted,2,query_18,explain,2.317,ok
prodds,100,i,Interpreted,2,query_18,prepare,5.225,ok
prodds,100,i,Interpreted,2,query_2,explain,1.322,ok
prodds,100,i,Interpreted,2,query_2,prepare,3.302,ok
prodds,100,i,Interpreted,2,query_20,explain,6.686,ok
prodds,100,i,Interpreted,2,query_20,prepare,9.957,ok
prodds,100,i,Interpreted,2,query_21,explain,0.973,ok
prodds,100,i,Interpreted,2,query_21,prepare,2.363,ok
prodds,100,i,Interpreted,2,query_22,explain,2.236,ok
prodds,100,i,Interpreted,2,query_22,prepare,4.407,ok
prodds,100,i,Interpreted,2,query_23,explain,2.093,ok
prodds,100,i,Interpreted,2,query_23,prepare,4.507,ok
prodds,100,i,Interpreted,2,query_24,explain,1.226,ok
prodds,100,i,Interpreted,2,query_24,prepare,2.568,ok
prodds,100,i,Interpreted,2,query_25,explain,1.416,ok
prodds,100,i,Interpreted,2,query_25,prepare,2.477,ok
prodds,100,i,Interpreted,2,query_26,explain,2.450,ok
prodds,100,i,Interpreted,2,query_26,prepare,5.337,ok
prodds,100,i,Interpreted,2,query_27,explain,1.152,ok
prodds,100,i,Interpreted,2,query_27,prepare,2.498,ok
prodds,100,i,Interpreted,2,query_28,explain,1.689,ok
prodds,100,i,Interpreted,2,query_28,prepare,3.484,ok
prodds,100,i,Interpreted,2,query_3,explain,3.037,ok
prodds,100,i,Interpreted,2,query_3,prepare,6.974,ok
prodds,100,i,Interpreted,2,query_30,explain,1.945,ok
prodds,100,i,Interpreted,2,query_30,prepare,4.496,ok
prodds,100,i,Interpreted,2,query_31,explain,1.045,ok
prodds,100,i,Interpreted,2,query_31,prepare,2.640,ok
prodds,100,i,Interpreted,2,query_32,explain,0.774,ok
prodds,100,i,Interpreted,2,query_32,prepare,2.299,ok
prodds,100,i,Interpreted,2,query_33,explain,2.531,ok
prodds,100,i,Interpreted,2,query_33,prepare,4.588,ok
prodds,100,i,Interpreted,2,query_35,explain,0.777,ok
prodds,100,i,Interpreted,2,query_35,prepare,2.733,ok
prodds,100,i,Interpreted,2,query_36,explain,2.555,ok
prodds,100,i,Interpreted,2,query_36,prepare,5.169,ok
prodds,100,i,Interpreted,2,query_37,explain,1.243,ok
prodds,100,i,Interpreted,2,query_37,prepare,3.530,ok
prodds,100,i,Interpreted,2,query_39,explain,2.422,ok
prodds,100,i,Interpreted,2,query_39,prepare,5.168,ok
prodds,100,i,Interpreted,2,query_4,explain,1.685,ok
prodds,100,i,Interpreted,2,query_4,prepare,3.083,ok
prodds,100,i,Interpreted,2,query_40,explain,1.394,ok
prodds,100,i,Interpreted,2,query_40,prepare,2.343,ok
prodds,100,i,Interpreted,2,query_41,explain,2.391,ok
prodds,100,i,Interpreted,2,query_41,prepare,5.560,ok
prodds,100,i,Interpreted,2,query_42,explain,1.740,ok
prodds,100,i,Interpreted,2,query_42,prepare,4.896,ok
prodds,100,i,Interpreted,2,query_43,explain,2.204,ok
prodds,100,i,Interpreted,2,query_43,prepare,3.501,ok
prodds,100,i,Interpreted,2,query_44,explain,1.073,ok
prodds,100,i,Interpreted,2,query_44,prepare,1.928,ok
prodds,100,i,Interpreted,2,query_45,explain,0.838,ok
prodds,100,i,Interpreted,2,query_45,prepare,2.162,ok
prodds,100,i,Interpreted,2,query_46,explain,0.942,ok
prodds,100,i,Interpreted,2,query_46,prepare,4.169,ok
prodds,100,i,Interpreted,2,query_47,explain,1.962,ok
prodds,100,i,Interpreted,2,query_47,prepare,4.191,ok
prodds,100,i,Interpreted,2,query_48,explain,2.277,ok
prodds,100,i,Interpreted,2,query_48,prepare,5.956,ok
prodds,100,i,Interpreted,2,query_49,explain,2.038,ok
prodds,100,i,Interpreted,2,query_49,prepare,3.495,ok
prodds,100,i,Interpreted,2,query_5,explain,1.011,ok
prodds,100,i,Interpreted,2,query_5,prepare,2.339,ok
prodds,100,i,Interpreted,2,query_50,explain,2.069,ok
prodds,100,i,Interpreted,2,query_50,prepare,3.917,ok
prodds,100,i,Interpreted,2,query_51,explain,2.162,ok
prodds,100,i,Interpreted,2,query_51,prepare,4.638,ok
prodds,100,i,Interpreted,2,query_52,explain,0.663,ok
prodds,100,i,Interpreted,2,query_52,prepare,1.459,ok
prodds,100,i,Interpreted,2,query_53,explain,2.034,ok
prodds,100,i,Interpreted,2,query_53,prepare,3.328,ok
prodds,100,i,Interpreted,2,query_54,explain,1.035,ok
prodds,100,i,Interpreted,2,query_54,prepare,2.443,ok
prodds,100,i,Interpreted,2,query_55,explain,0.528,ok
prodds,100,i,Interpreted,2,query_55,prepare,1.751,ok
prodds,100,i,Interpreted,2,query_56,explain,1.065,ok
prodds,100,i,Interpreted,2,query_56,prepare,3.236,ok
prodds,100,i,Interpreted,2,query_57,explain,1.428,ok
prodds,100,i,Interpreted,2,query_57,prepare,2.862,ok
prodds,100,i,Interpreted,2,query_58,explain,1.443,ok
prodds,100,i,Interpreted,2,query_58,prepare,2.970,ok
prodds,100,i,Interpreted,2,query_59,explain,0.819,ok
prodds,100,i,Interpreted,2,query_59,prepare,2.353,ok
prodds,100,i,Interpreted,2,query_6,explain,3.334,ok
prodds,100,i,Interpreted,2,query_6,prepare,7.158,ok
prodds,100,i,Interpreted,2,query_60,explain,1.435,ok
prodds,100,i,Interpreted,2,query_60,prepare,3.056,ok
prodds,100,i,Interpreted,2,query_61,explain,0.718,ok
prodds,100,i,Interpreted,2,query_61,prepare,2.005,ok
prodds,100,i,Interpreted,2,query_62,explain,1.539,ok
prodds,100,i,Interpreted,2,query_62,prepare,3.331,ok
prodds,100,i,Interpreted,2,query_63,explain,1.941,ok
prodds,100,i,Interpreted,2,query_63,prepare,4.622,ok
prodds,100,i,Interpreted,2,query_64,explain,0.973,ok
prodds,100,i,Interpreted,2,query_64,prepare,1.807,ok
prodds,100,i,Interpreted,2,query_65,explain,0.798,ok
prodds,100,i,Interpreted,2,query_65,prepare,1.905,ok
prodds,100,i,Interpreted,2,query_66,explain,5.285,ok
prodds,100,i,Interpreted,2,query_66,prepare,7.619,ok
prodds,100,i,Interpreted,2,query_67,explain,0.874,ok
prodds,100,i,Interpreted,2,query_67,prepare,1.565,ok
prodds,100,i,Interpreted,2,query_68,explain,3.057,ok
prodds,100,i,Interpreted,2,query_68,prepare,4.669,ok
prodds,100,i,Interpreted,2,query_69,explain,4.242,ok
prodds,100,i,Interpreted,2,query_69,prepare,8.686,ok
prodds,100,i,Interpreted,2,query_7,explain,1.081,ok
prodds,100,i,Interpreted,2,query_7,prepare,1.791,ok
prodds,100,i,Interpreted,2,query_70,explain,1.779,ok
prodds,100,i,Interpreted,2,query_70,prepare,4.820,ok
prodds,100,i,Interpreted,2,query_71,explain,1.254,ok
prodds,100,i,Interpreted,2,query_71,prepare,3.042,ok
prodds,100,i,Interpreted,2,query_73,explain,1.550,ok
prodds,100,i,Interpreted,2,query_73,prepare,2.793,ok
prodds,100,i,Interpreted,2,query_74,explain,2.187,ok
prodds,100,i,Interpreted,2,query_74,prepare,2.998,ok
prodds,100,i,Interpreted,2,query_75,explain,1.738,ok
prodds,100,i,Interpreted,2,query_75,prepare,3.299,ok
prodds,100,i,Interpreted,2,query_76,explain,1.114,ok
prodds,100,i,Interpreted,2,query_76,prepare,3.201,ok
prodds,100,i,Interpreted,2,query_77,explain,1.048,ok
prodds,100,i,Interpreted,2,query_77,prepare,2.376,ok
prodds,100,i,Interpreted,2,query_79,explain,1.361,ok
prodds,100,i,Interpreted,2,query_79,prepare,2.811,ok
prodds,100,i,Interpreted,2,query_8,explain,1.342,ok
prodds,100,i,Interpreted,2,query_8,prepare,3.156,ok
prodds,100,i,Interpreted,2,query_80,explain,0.890,ok
prodds,100,i,Interpreted,2,query_80,prepare,1.645,ok
prodds,100,i,Interpreted,2,query_81,explain,2.014,ok
prodds,100,i,Interpreted,2,query_81,prepare,3.735,ok
prodds,100,i,Interpreted,2,query_82,explain,0.639,ok
prodds,100,i,Interpreted,2,query_82,prepare,1.432,ok
prodds,100,i,Interpreted,2,query_83,explain,2.405,ok
prodds,100,i,Interpreted,2,query_83,prepare,4.564,ok
prodds,100,i,Interpreted,2,query_84,explain,1.781,ok
prodds,100,i,Interpreted,2,query_84,prepare,3.645,ok
prodds,100,i,Interpreted,2,query_85,explain,1.327,ok
prodds,100,i,Interpreted,2,query_85,prepare,2.934,ok
prodds,100,i,Interpreted,2,query_86,explain,1.067,ok
prodds,100,i,Interpreted,2,query_86,prepare,2.360,ok
prodds,100,i,Interpreted,2,query_87,explain,3.459,ok
prodds,100,i,Interpreted,2,query_87,prepare,5.314,ok
prodds,100,i,Interpreted,2,query_88,explain,1.402,ok
prodds,100,i,Interpreted,2,query_88,prepare,3.540,ok
prodds,100,i,Interpreted,2,query_89,explain,1.237,ok
prodds,100,i,Interpreted,2,query_89,prepare,2.790,ok
prodds,100,i,Interpreted,2,query_9,explain,2.056,ok
prodds,100,i,Interpreted,2,query_9,prepare,4.336,ok
prodds,100,i,Interpreted,2,query_91,explain,2.339,ok
prodds,100,i,Interpreted,2,query_91,prepare,3.542,ok
prodds,100,i,Interpreted,2,query_92,explain,2.014,ok
prodds,100,i,Interpreted,2,query_92,prepare,4.248,ok
prodds,100,i,Interpreted,2,query_93,explain,2.904,ok
prodds,100,i,Interpreted,2,query_93,prepare,7.060,ok
prodds,100,i,Interpreted,2,query_94,explain,1.326,ok
prodds,100,i,Interpreted,2,query_94,prepare,2.344,ok
prodds,100,i,Interpreted,2,query_95,explain,2.282,ok
prodds,100,i,Interpreted,2,query_95,prepare,4.839,ok
prodds,100,i,Interpreted,2,query_97,explain,1.900,ok
prodds,100,i,Interpreted,2,query_97,prepare,3.389,ok
prodds,100,i,Interpreted,2,query_98,explain,2.196,ok
prodds,100,i,Interpreted,2,query_98,prepare,5.706,ok
prodds,100,i,Interpreted,2,query_99,explain,1.197,ok
prodds,100,i,Interpreted,2,query_99,prepare,2.905,ok
prodds,100,i,Interpreted,2,query_join_J100,explain,19.440,ok
prodds,100,i,Interpreted,2,query_join_J100,prepare,32.682,ok
prodds,100,i,Interpreted,2,query_join_J200,explain,39.352,ok
prodds,100,i,Interpreted,2,query_join_J200,prepare,66.245,ok
prodds,100,i,Interpreted,2,query_join_J50,explain,12.355,ok
prodds,100,i,Interpreted,2,query_join_J50,prepare,19.787,ok
prodds,100,i,Interpreted,2,query_union_U10,explain,1.308,ok
prodds,100,i,Interpreted,2,query_union_U10,prepare,1.738,ok
prodds,100,i,Interpreted,2,query_union_U2,explain,0.696,ok
prodds,100,i,Interpreted,2,query_union_U2,prepare,1.051,ok
prodds,100,i,Interpreted,2,query_union_U20,explain,1.416,ok
prodds,100,i,Interpreted,2,query_union_U20,prepare,2.607,ok
prodds,100,i,Interpreted,2,query_union_U5,explain,0.926,ok
prodds,100,i,Interpreted,2,query_union_U5,prepare,1.585,ok
prodds,100,i,Interpreted,3,__floor__,floor,0.174,ok
prodds,100,i,Interpreted,3,query_1,explain,1.176,ok
prodds,100,i,Interpreted,3,query_1,prepare,1.599,ok
prodds,100,i,Interpreted,3,query_10,explain,2.853,ok
prodds,100,i,Interpreted,3,query_10,prepare,7.418,ok
prodds,100,i,Interpreted,3,query_11,explain,1.446,ok
prodds,100,i,Interpreted,3,query_11,prepare,3.564,ok
prodds,100,i,Interpreted,3,query_12,explain,2.406,ok
prodds,100,i,Interpreted,3,query_12,prepare,5.226,ok
prodds,100,i,Interpreted,3,query_13,explain,3.068,ok
prodds,100,i,Interpreted,3,query_13,prepare,4.488,ok
prodds,100,i,Interpreted,3,query_14,explain,1.485,ok
prodds,100,i,Interpreted,3,query_14,prepare,2.930,ok
prodds,100,i,Interpreted,3,query_15,explain,1.885,ok
prodds,100,i,Interpreted,3,query_15,prepare,4.016,ok
prodds,100,i,Interpreted,3,query_17,explain,2.073,ok
prodds,100,i,Interpreted,3,query_17,prepare,3.903,ok
prodds,100,i,Interpreted,3,query_18,explain,2.206,ok
prodds,100,i,Interpreted,3,query_18,prepare,4.558,ok
prodds,100,i,Interpreted,3,query_2,explain,1.878,ok
prodds,100,i,Interpreted,3,query_2,prepare,4.013,ok
prodds,100,i,Interpreted,3,query_20,explain,9.537,ok
prodds,100,i,Interpreted,3,query_20,prepare,9.119,ok
prodds,100,i,Interpreted,3,query_21,explain,0.969,ok
prodds,100,i,Interpreted,3,query_21,prepare,2.179,ok
prodds,100,i,Interpreted,3,query_22,explain,2.025,ok
prodds,100,i,Interpreted,3,query_22,prepare,3.804,ok
prodds,100,i,Interpreted,3,query_23,explain,2.088,ok
prodds,100,i,Interpreted,3,query_23,prepare,4.223,ok
prodds,100,i,Interpreted,3,query_24,explain,1.228,ok
prodds,100,i,Interpreted,3,query_24,prepare,2.190,ok
prodds,100,i,Interpreted,3,query_25,explain,1.415,ok
prodds,100,i,Interpreted,3,query_25,prepare,2.201,ok
prodds,100,i,Interpreted,3,query_26,explain,2.339,ok
prodds,100,i,Interpreted,3,query_26,prepare,4.797,ok
prodds,100,i,Interpreted,3,query_27,explain,1.151,ok
prodds,100,i,Interpreted,3,query_27,prepare,2.273,ok
prodds,100,i,Interpreted,3,query_28,explain,1.613,ok
prodds,100,i,Interpreted,3,query_28,prepare,3.042,ok
prodds,100,i,Interpreted,3,query_3,explain,2.929,ok
prodds,100,i,Interpreted,3,query_3,prepare,6.172,ok
prodds,100,i,Interpreted,3,query_30,explain,1.941,ok
prodds,100,i,Interpreted,3,query_30,prepare,4.115,ok
prodds,100,i,Interpreted,3,query_31,explain,1.039,ok
prodds,100,i,Interpreted,3,query_31,prepare,2.350,ok
prodds,100,i,Interpreted,3,query_32,explain,0.749,ok
prodds,100,i,Interpreted,3,query_32,prepare,2.024,ok
prodds,100,i,Interpreted,3,query_33,explain,2.438,ok
prodds,100,i,Interpreted,3,query_33,prepare,4.066,ok
prodds,100,i,Interpreted,3,query_35,explain,0.761,ok
prodds,100,i,Interpreted,3,query_35,prepare,2.403,ok
prodds,100,i,Interpreted,3,query_36,explain,2.522,ok
prodds,100,i,Interpreted,3,query_36,prepare,4.700,ok
prodds,100,i,Interpreted,3,query_37,explain,1.206,ok
prodds,100,i,Interpreted,3,query_37,prepare,3.120,ok
prodds,100,i,Interpreted,3,query_39,explain,2.350,ok
prodds,100,i,Interpreted,3,query_39,prepare,4.670,ok
prodds,100,i,Interpreted,3,query_4,explain,1.703,ok
prodds,100,i,Interpreted,3,query_4,prepare,2.788,ok
prodds,100,i,Interpreted,3,query_40,explain,1.333,ok
prodds,100,i,Interpreted,3,query_40,prepare,2.017,ok
prodds,100,i,Interpreted,3,query_41,explain,2.242,ok
prodds,100,i,Interpreted,3,query_41,prepare,4.817,ok
