query_id,suite,experiment_name,join_count,string_level,seed,runs_total,runs_success,runs_failed,failure_rate,median_ms,min_ms,max_ms,median_planning_ms,median_execution_ms
query_1,prodds,workload_compare,,,,10,10,0,0.0,218.0,208,232,78.5,137.5
query_2,prodds,workload_compare,,,,10,10,0,0.0,393.5,363,450,84.5,314.5
query_union_U2,prodds,workload_compare,,,,10,10,0,0.0,267.0,251,296,86.0,182.5
query_3,prodds,workload_compare,,,,10,10,0,0.0,905.5,817,936,98.0,812.5
query_4,prodds,workload_compare,,,,10,10,0,0.0,192.5,184,206,80.0,114.0
query_5,prodds,workload_compare,,,,10,10,0,0.0,343.0,323,363,78.5,263.0
query_union_U5,prodds,workload_compare,,,,10,10,0,0.0,345.5,329,391,80.0,257.5
query_6,prodds,workload_compare,,,,10,10,0,0.0,380.0,346,393,98.5,279.5
query_7,prodds,workload_compare,,,,10,10,0,0.0,219.5,199,235,85.5,134.0
query_8,prodds,workload_compare,,,,10,10,0,0.0,370.5,352,393,83.5,284.5
query_9,prodds,workload_compare,,,,10,10,0,0.0,316.5,307,338,93.0,227.5
query_10,prodds,workload_compare,,,,10,10,0,0.0,648.5,627,732,89.0,564.5
query_union_U10,prodds,workload_compare,,,,10,10,0,0.0,609.0,571,680,86.5,524.5
query_11,prodds,workload_compare,,,,10,10,0,0.0,309.0,277,334,82.5,221.0
query_12,prodds,workload_compare,,,,10,10,0,0.0,314.5,291,357,90.5,225.0
query_13,prodds,workload_compare,,,,10,10,0,0.0,255.5,224,265,87.5,160.5
query_14,prodds,workload_compare,,,,10,10,0,0.0,265.5,252,292,78.5,189.5
query_15,prodds,workload_compare,,,,10,10,0,0.0,192.0,182,215,82.5,111.5
query_16,prodds,workload_compare,,,,10,10,0,0.0,446.5,422,468,94.0,354.5
query_17,prodds,workload_compare,,,,10,10,0,0.0,284.5,259,336,90.5,196.5
query_18,prodds,workload_compare,,,,10,10,0,0.0,316.5,299,350,89.0,234.0
query_19,prodds,workload_compare,,,,10,10,0,0.0,362.0,350,382,95.0,264.5
query_20,prodds,workload_compare,,,,10,10,0,0.0,547.0,487,591,99.0,449.0
query_union_U20,prodds,workload_compare,,,,10,10,0,0.0,1230.5,1109,1401,102.5,1130.5
query_21,prodds,workload_compare,,,,10,10,0,0.0,1005.0,930,1031,87.0,923.0
query_22,prodds,workload_compare,,,,10,10,0,0.0,401.5,369,448,89.0,310.5
query_23,prodds,workload_compare,,,,10,10,0,0.0,707.5,693,760,82.5,621.0
query_24,prodds,workload_compare,,,,10,10,0,0.0,286.5,269,301,86.0,197.0
query_25,prodds,workload_compare,,,,10,10,0,0.0,235.0,222,269,95.5,139.0
query_26,prodds,workload_compare,,,,10,10,0,0.0,387.5,377,402,90.0,301.0
query_27,prodds,workload_compare,,,,10,10,0,0.0,276.0,257,338,84.5,189.0
query_28,prodds,workload_compare,,,,10,10,0,0.0,373.5,353,398,95.0,276.0
query_29,prodds,workload_compare,,,,10,10,0,0.0,513.5,438,542,101.0,416.5
query_30,prodds,workload_compare,,,,10,10,0,0.0,342.5,336,371,90.0,253.0
query_31,prodds,workload_compare,,,,10,10,0,0.0,241.0,206,264,90.5,148.0
query_32,prodds,workload_compare,,,,10,10,0,0.0,288.0,269,311,86.0,197.5
query_33,prodds,workload_compare,,,,10,10,0,0.0,352.5,309,378,94.0,264.0
query_34,prodds,workload_compare,,,,10,10,0,0.0,353.0,336,380,84.0,269.5
query_35,prodds,workload_compare,,,,10,10,0,0.0,1217.5,1137,1278,83.5,1132.0
query_36,prodds,workload_compare,,,,10,10,0,0.0,345.0,318,406,92.0,246.5
query_37,prodds,workload_compare,,,,10,10,0,0.0,351.5,334,372,82.5,263.5
query_38,prodds,workload_compare,,,,10,10,0,0.0,440.5,401,507,81.0,358.5
query_39,prodds,workload_compare,,,,10,10,0,0.0,439.5,410,497,93.0,351.0
query_40,prodds,workload_compare,,,,10,10,0,0.0,205.5,190,236,78.5,125.5
query_41,prodds,workload_compare,,,,10,10,0,0.0,454.0,426,522,90.0,362.5
query_42,prodds,workload_compare,,,,10,10,0,0.0,566.5,528,605,86.0,482.0
query_43,prodds,workload_compare,,,,10,10,0,0.0,477.0,447,512,85.0,393.5
query_44,prodds,workload_compare,,,,10,10,0,0.0,247.5,239,263,82.0,163.0
query_45,prodds,workload_compare,,,,10,10,0,0.0,338.5,321,462,86.0,257.0
query_46,prodds,workload_compare,,,,10,10,0,0.0,1321.0,1227,1375,93.5,1230.5
query_47,prodds,workload_compare,,,,10,10,0,0.0,651.0,612,680,91.0,562.5
query_48,prodds,workload_compare,,,,10,10,0,0.0,441.5,427,512,92.5,344.5
query_49,prodds,workload_compare,,,,10,10,0,0.0,247.5,235,258,85.0,160.0
query_50,prodds,workload_compare,,,,10,10,0,0.0,366.5,342,391,90.0,274.5
query_join_J50,prodds,workload_compare,,,,10,10,0,0.0,1149.0,1123,1301,107.0,1042.5
query_51,prodds,workload_compare,,,,10,10,0,0.0,511.0,474,545,87.0,419.5
query_52,prodds,workload_compare,,,,10,10,0,0.0,238.5,227,254,78.0,156.0
query_53,prodds,workload_compare,,,,10,10,0,0.0,406.0,362,417,89.5,321.5
query_54,prodds,workload_compare,,,,10,10,0,0.0,374.5,353,389,87.0,286.5
query_55,prodds,workload_compare,,,,10,10,0,0.0,1467.5,1432,1495,88.0,1382.5
query_56,prodds,workload_compare,,,,10,10,0,0.0,312.0,292,352,93.5,220.5
query_57,prodds,workload_compare,,,,10,10,0,0.0,275.0,249,337,86.0,186.0
