query_id,suite,experiment_name,join_count,string_level,seed,runs_total,runs_success,runs_failed,failure_rate,median_ms,min_ms,max_ms,median_planning_ms,median_execution_ms
query_1,prodds,workload_compare,,,,10,10,0,0.0,209.5,191,228,78.5,128.5
query_2,prodds,workload_compare,,,,10,10,0,0.0,415.5,389,437,85.0,327.0
query_union_U2,prodds,workload_compare,,,,10,10,0,0.0,277.0,264,335,87.0,193.0
query_3,prodds,workload_compare,,,,10,10,0,0.0,907.5,824,938,90.0,818.5
query_4,prodds,workload_compare,,,,10,10,0,0.0,200.5,191,231,85.5,118.0
query_5,prodds,workload_compare,,,,10,10,0,0.0,329.0,321,376,77.0,250.5
query_union_U5,prodds,workload_compare,,,,10,10,0,0.0,353.0,332,373,91.0,258.5
query_6,prodds,workload_compare,,,,10,10,0,0.0,380.0,363,411,91.0,287.0
query_7,prodds,workload_compare,,,,10,10,0,0.0,278.5,248,298,92.5,180.0
query_8,prodds,workload_compare,,,,10,10,0,0.0,383.0,364,395,90.0,293.0
query_9,prodds,workload_compare,,,,10,10,0,0.0,313.5,300,344,87.5,227.5
query_10,prodds,workload_compare,,,,10,10,0,0.0,658.0,641,715,92.5,563.5
query_union_U10,prodds,workload_compare,,,,10,10,0,0.0,639.5,572,682,86.0,553.0
query_11,prodds,workload_compare,,,,10,10,0,0.0,304.5,278,325,79.5,224.5
query_12,prodds,workload_compare,,,,10,10,0,0.0,301.0,284,323,86.5,211.0
query_13,prodds,workload_compare,,,,10,10,0,0.0,223.5,206,236,86.5,134.5
query_14,prodds,workload_compare,,,,10,10,0,0.0,274.5,247,285,84.5,187.5
query_15,prodds,workload_compare,,,,10,10,0,0.0,195.5,165,208,84.0,109.5
query_16,prodds,workload_compare,,,,10,10,0,0.0,417.0,382,474,89.0,324.0
query_17,prodds,workload_compare,,,,10,10,0,0.0,269.0,251,295,86.0,188.0
query_18,prodds,workload_compare,,,,10,10,0,0.0,332.0,305,358,87.5,240.0
query_19,prodds,workload_compare,,,,10,10,0,0.0,376.5,346,393,97.0,279.5
query_20,prodds,workload_compare,,,,10,10,0,0.0,521.0,485,569,107.0,415.5
query_union_U20,prodds,workload_compare,,,,10,10,0,0.0,1250.0,1156,1487,104.5,1145.5
query_21,prodds,workload_compare,,,,10,10,0,0.0,1020.5,987,1122,92.5,928.0
query_22,prodds,workload_compare,,,,10,10,0,0.0,408.5,361,432,97.0,315.5
query_23,prodds,workload_compare,,,,10,10,0,0.0,778.5,741,798,90.5,683.5
query_24,prodds,workload_compare,,,,10,10,0,0.0,307.5,291,323,88.5,217.5
query_25,prodds,workload_compare,,,,10,10,0,0.0,239.5,222,268,90.5,146.0
query_26,prodds,workload_compare,,,,10,10,0,0.0,421.0,389,461,95.5,323.5
query_27,prodds,workload_compare,,,,10,10,0,0.0,298.0,283,319,93.5,206.5
query_28,prodds,workload_compare,,,,10,10,0,0.0,392.0,351,402,94.0,296.0
query_29,prodds,workload_compare,,,,10,10,0,0.0,478.5,434,581,99.5,375.5
query_30,prodds,workload_compare,,,,10,10,0,0.0,353.0,336,376,88.0,268.5
query_31,prodds,workload_compare,,,,10,10,0,0.0,234.0,228,271,83.0,151.0
query_32,prodds,workload_compare,,,,10,10,0,0.0,286.0,279,316,86.0,208.0
query_33,prodds,workload_compare,,,,10,10,0,0.0,330.5,320,358,85.5,246.5
query_34,prodds,workload_compare,,,,10,10,0,0.0,377.5,357,429,90.0,284.5
query_35,prodds,workload_compare,,,,10,10,0,0.0,1252.0,1220,1303,88.5,1164.0
query_36,prodds,workload_compare,,,,10,10,0,0.0,367.0,322,430,87.5,274.0
query_37,prodds,workload_compare,,,,10,10,0,0.0,354.5,330,382,94.0,266.5
query_38,prodds,workload_compare,,,,10,10,0,0.0,474.0,377,541,92.0,380.5
query_39,prodds,workload_compare,,,,10,10,0,0.0,452.5,418,497,89.0,357.5
query_40,prodds,workload_compare,,,,10,10,0,0.0,189.0,179,199,76.5,110.5
query_41,prodds,workload_compare,,,,10,10,0,0.0,458.0,435,491,92.5,368.5
query_42,prodds,workload_compare,,,,10,10,0,0.0,587.0,558,597,82.5,500.5
query_43,prodds,workload_compare,,,,10,10,0,0.0,481.5,468,535,96.5,387.0
query_44,prodds,workload_compare,,,,10,10,0,0.0,254.0,239,276,87.0,169.5
query_45,prodds,workload_compare,,,,10,10,0,0.0,387.5,370,420,90.5,294.0
query_46,prodds,workload_compare,,,,10,10,0,0.0,1313.5,1243,1389,90.5,1229.5
query_47,prodds,workload_compare,,,,10,10,0,0.0,642.0,616,702,96.5,550.5
query_48,prodds,workload_compare,,,,10,10,0,0.0,495.5,424,522,95.0,397.0
query_49,prodds,workload_compare,,,,10,10,0,0.0,261.5,250,271,94.5,166.0
query_50,prodds,workload_compare,,,,10,10,0,0.0,345.5,325,369,88.0,259.5
query_join_J50,prodds,workload_compare,,,,10,10,0,0.0,1136.0,1111,1226,111.0,1020.5
query_51,prodds,workload_compare,,,,10,10,0,0.0,501.0,480,631,86.0,414.5
query_52,prodds,workload_compare,,,,10,10,0,0.0,247.0,228,273,89.0,157.5
query_53,prodds,workload_compare,,,,10,10,0,0.0,438.0,415,475,96.0,341.0
query_54,prodds,workload_compare,,,,10,10,0,0.0,401.0,360,452,90.0,309.0
query_55,prodds,workload_compare,,,,10,10,0,0.0,1450.5,1409,1484,91.0,1357.0
query_56,prodds,workload_compare,,,,10,10,0,0.0,325.5,304,386,90.5,233.5
query_57,prodds,workload_compare,,,,10,10,0,0.0,280.0,256,330,87.0,191.5
query_58,prodds,workload_compare,,,,10,10,0,0.0,292.5,269,325,93.5,202.0
query_59,prodds,workload_compare,,,,10,10,0,0.0,416.5,382,445,87.0,326.5
query_60,prodds,workload_compare,,,,10,10,0,0.0,350.5,336,416,92.0,262.5
query_61,prodds,workload_compare,,,,10,10,0,0.0,375.5,355,395,89.0,285.5
query_62,prodds,workload_compare,,,,10,10,0,0.0,215.5,205,286,86.0,126.0
query_63,prodds,workload_compare,,,,10,10,0,0.0,489.0,476,696,85.5,402.0
query_64,prodds,workload_compare,,,,10,10,0,0.0,191.5,175,217,85.5,106.5
query_65,prodds,workload_compare,,,,10,10,0,0.0,200.5,171,231,95.5,105.0
query_66,prodds,workload_compare,,,,10,10,0,0.0,366.5,360,389,119.0,250.5
query_67,prodds,workload_compare,,,,10,10,0,0.0,327.0,273,356,95.5,232.0
query_68,prodds,workload_compare,,,,10,10,0,0.0,509.0,473,577,95.0,414.5
query_69,prodds,workload_compare,,,,10,10,0,0.0,685.0,676,702,103.5,584.5
query_70,prodds,workload_compare,,,,10,10,0,0.0,464.0,423,478,95.5,369.5
query_71,prodds,workload_compare,,,,10,10,0,0.0,563.0,460,592,91.0,464.5
query_72,prodds,workload_compare,,,,10,10,0,0.0,434.0,412,470,86.0,345.0
query_73,prodds,workload_compare,,,,10,10,0,0.0,342.0,307,364,89.0,252.0
query_74,prodds,workload_compare,,,,10,10,0,0.0,368.5,353,380,94.5,275.5
query_75,prodds,workload_compare,,,,10,10,0,0.0,307.0,278,329,92.5,212.5
query_76,prodds,workload_compare,,,,10,10,0,0.0,414.5,395,456,89.0,323.5
query_77,prodds,workload_compare,,,,10,10,0,0.0,401.0,376,422,89.0,315.5
query_78,prodds,workload_compare,,,,10,10,0,0.0,252.0,238,285,98.5,151.5
query_79,prodds,workload_compare,,,,10,10,0,0.0,317.5,303,343,96.5,222.5
query_80,prodds,workload_compare,,,,10,10,0,0.0,211.0,195,224,86.5,122.0
query_81,prodds,workload_compare,,,,10,10,0,0.0,332.0,315,351,90.5,244.0
query_82,prodds,workload_compare,,,,10,10,0,0.0,272.0,257,290,91.5,179.0
query_83,prodds,workload_compare,,,,10,10,0,0.0,380.0,354,434,92.0,286.0
query_84,prodds,workload_compare,,,,10,10,0,0.0,348.0,332,408,91.5,257.5
query_85,prodds,workload_compare,,,,10,10,0,0.0,300.0,282,405,93.5,210.5
query_86,prodds,workload_compare,,,,10,10,0,0.0,256.0,225,267,91.0,161.5
query_87,prodds,workload_compare,,,,10,10,0,0.0,428.5,413,448,91.0,339.0
query_88,prodds,workload_compare,,,,10,10,0,0.0,258.0,238,270,81.5,173.0
query_89,prodds,workload_compare,,,,10,10,0,0.0,198.0,189,249,81.0,119.0
query_90,prodds,workload_compare,,,,10,10,0,0.0,378.5,363,407,95.5,290.0
query_91,prodds,workload_compare,,,,10,10,0,0.0,396.5,364,431,94.5,301.5
query_92,prodds,workload_compare,,,,10,10,0,0.0,246.0,228,268,92.5,156.5
query_93,prodds,workload_compare,,,,10,10,0,0.0,650.5,603,696,98.5,545.0
query_94,prodds,workload_compare,,,,10,10,0,0.0,592.5,459,622,96.5,500.5
query_95,prodds,workload_compare,,,,10,10,0,0.0,356.0,334,374,96.0,255.5
query_96,prodds,workload_compare,,,,10,10,0,0.0,288.0,268,317,101.5,187.0
query_97,prodds,workload_compare,,,,10,10,0,0.0,425.0,404,462,89.0,337.0
query_98,prodds,workload_compare,,,,10,10,0,0.0,309.0,287,328,96.5,211.0
query_99,prodds,workload_compare,,,,10,10,0,0.0,381.0,354,415,86.5,292.0
query_join_J100,prodds,workload_compare,,,,10,10,0,0.0,1706.0,1619,1820,136.5,1570.0
query_join_J200,prodds,workload_compare,,,,10,10,0,0.0,2932.5,2794,3001,195.5,2742.5
query_union_U200,prodds,workload_compare,,,,10,10,0,0.0,11586.5,11240,12214,799.0,10784.0
