engine,query_name,run_idx,execution_time_s
duckdb,query_85.sql,3,0.729702
duckdb,query_86.sql,3,0.682293
duckdb,query_87.sql,3,1.161598
duckdb,query_88.sql,3,2.521966
duckdb,query_89.sql,3,1.274154
duckdb,query_90.sql,3,0.667691
duckdb,query_91.sql,3,0.568422
duckdb,query_92.sql,3,0.624871
duckdb,query_93.sql,3,0.713271
duckdb,query_94.sql,3,0.554473
duckdb,query_95.sql,3,1.855640
duckdb,query_96.sql,3,0.838486
duckdb,query_98.sql,3,1.056316
duckdb,query_99.sql,3,0.731314
duckdb,query_1.sql,4,0.859840
duckdb,query_2.sql,4,0.999968
duckdb,query_3.sql,4,1.318288
duckdb,query_4.sql,4,2.006798
duckdb,query_5.sql,4,1.426266
duckdb,query_6.sql,4,0.990253
duckdb,query_7.sql,4,1.555186
duckdb,query_8.sql,4,1.050110
duckdb,query_9.sql,4,0.928102
duckdb,query_10.sql,4,1.145256
duckdb,query_11.sql,4,1.462325
duckdb,query_12.sql,4,0.540634
duckdb,query_13.sql,4,1.698561
duckdb,query_15.sql,4,0.546793
duckdb,query_16.sql,4,0.610982
duckdb,query_17.sql,4,1.430099
duckdb,query_19.sql,4,1.389053
duckdb,query_20.sql,4,0.613091
duckdb,query_21.sql,4,0.458076
duckdb,query_22.sql,4,1.623725
duckdb,query_23.sql,4,1.318820
duckdb,query_24.sql,4,1.329909
duckdb,query_25.sql,4,0.815033
duckdb,query_26.sql,4,0.820270
duckdb,query_28.sql,4,1.154168
duckdb,query_29.sql,4,1.452986
duckdb,query_30.sql,4,0.541236
duckdb,query_31.sql,4,1.182250
duckdb,query_32.sql,4,0.429829
duckdb,query_33.sql,4,1.429741
duckdb,query_34.sql,4,1.082867
duckdb,query_35.sql,4,1.379949
duckdb,query_36.sql,4,1.398023
duckdb,query_37.sql,4,0.817332
duckdb,query_38.sql,4,1.054709
duckdb,query_39.sql,4,0.439079
duckdb,query_40.sql,4,0.604563
duckdb,query_41.sql,4,0.477079
duckdb,query_42.sql,4,1.046817
duckdb,query_43.sql,4,0.963163
duckdb,query_44.sql,4,0.828751
duckdb,query_45.sql,4,0.612037
duckdb,query_46.sql,4,1.653928
duckdb,query_47.sql,4,3.164808
duckdb,query_48.sql,4,1.364295
duckdb,query_49.sql,4,2.081898
duckdb,query_50.sql,4,1.395828
duckdb,query_51.sql,4,1.761368
duckdb,query_52.sql,4,1.098424
duckdb,query_53.sql,4,0.981121
duckdb,query_54.sql,4,1.085882
duckdb,query_55.sql,4,0.837993
duckdb,query_56.sql,4,1.400539
duckdb,query_57.sql,4,1.336873
duckdb,query_59.sql,4,1.443165
duckdb,query_61.sql,4,1.422229
duckdb,query_62.sql,4,0.548901
duckdb,query_63.sql,4,1.008233
duckdb,query_64.sql,4,2.927768
duckdb,query_65.sql,4,1.628221
duckdb,query_66.sql,4,0.796277
duckdb,query_67.sql,4,2.673742
duckdb,query_68.sql,4,1.572329
duckdb,query_69.sql,4,0.914624
duckdb,query_72.sql,4,1.764788
duckdb,query_73.sql,4,1.177905
duckdb,query_74.sql,4,1.349227
duckdb,query_75.sql,4,7.167365
duckdb,query_76.sql,4,1.704210
duckdb,query_77.sql,4,1.118401
duckdb,query_78.sql,4,2.647312
