query_id,suite,experiment_name,join_count,string_level,seed,runs_total,runs_success,runs_failed,failure_rate,median_ms,min_ms,max_ms,median_planning_ms,median_execution_ms
query_1,prodds,workload_compare,,,,10,10,0,0.0,219.5,209,244,81.0,138.5
query_2,prodds,workload_compare,,,,10,10,0,0.0,415.5,388,432,81.0,331.0
query_union_U2,prodds,workload_compare,,,,10,10,0,0.0,275.5,256,299,81.5,187.0
query_3,prodds,workload_compare,,,,10,10,0,0.0,928.0,889,1045,99.0,836.0
query_4,prodds,workload_compare,,,,10,10,0,0.0,199.5,182,214,80.5,118.5
query_5,prodds,workload_compare,,,,10,10,0,0.0,341.5,318,373,85.0,253.0
query_union_U5,prodds,workload_compare,,,,10,10,0,0.0,365.0,325,420,83.0,280.0
query_6,prodds,workload_compare,,,,10,10,0,0.0,384.0,362,438,101.0,287.5
query_7,prodds,workload_compare,,,,10,10,0,0.0,222.5,213,244,88.0,135.0
query_8,prodds,workload_compare,,,,10,10,0,0.0,379.5,367,405,86.0,289.0
query_9,prodds,workload_compare,,,,10,10,0,0.0,320.5,296,353,94.0,237.0
query_10,prodds,workload_compare,,,,10,10,0,0.0,698.0,663,777,88.0,609.0
query_union_U10,prodds,workload_compare,,,,10,10,0,0.0,636.5,598,776,92.0,539.0
query_11,prodds,workload_compare,,,,10,10,0,0.0,306.5,284,319,81.5,217.5
query_12,prodds,workload_compare,,,,10,10,0,0.0,289.5,274,363,82.5,204.5
query_13,prodds,workload_compare,,,,10,10,0,0.0,230.0,211,251,92.0,141.0
query_14,prodds,workload_compare,,,,10,10,0,0.0,266.0,249,282,80.0,183.0
query_15,prodds,workload_compare,,,,10,10,0,0.0,189.5,172,209,78.5,102.5
query_16,prodds,workload_compare,,,,10,10,0,0.0,429.0,395,514,89.5,333.0
query_17,prodds,workload_compare,,,,10,10,0,0.0,291.0,275,328,91.0,200.0
query_18,prodds,workload_compare,,,,10,10,0,0.0,326.0,305,347,85.0,238.5
query_19,prodds,workload_compare,,,,10,10,0,0.0,362.5,348,381,103.5,260.5
query_20,prodds,workload_compare,,,,10,10,0,0.0,529.5,508,569,98.0,431.0
query_union_U20,prodds,workload_compare,,,,10,10,0,0.0,1414.0,1267,1483,105.5,1315.0
query_21,prodds,workload_compare,,,,10,10,0,0.0,1004.5,951,1027,85.5,918.0
query_22,prodds,workload_compare,,,,10,10,0,0.0,413.5,359,485,88.0,328.5
query_23,prodds,workload_compare,,,,10,10,0,0.0,767.5,739,822,88.5,681.5
query_24,prodds,workload_compare,,,,10,10,0,0.0,288.0,269,319,92.0,198.5
query_25,prodds,workload_compare,,,,10,10,0,0.0,239.5,227,271,94.5,148.5
query_26,prodds,workload_compare,,,,10,10,0,0.0,389.0,373,411,95.5,292.5
query_27,prodds,workload_compare,,,,10,10,0,0.0,285.5,262,314,80.5,194.5
query_28,prodds,workload_compare,,,,10,10,0,0.0,375.0,336,397,89.0,284.5
query_29,prodds,workload_compare,,,,10,10,0,0.0,479.5,454,547,91.0,387.5
query_30,prodds,workload_compare,,,,10,10,0,0.0,348.5,325,375,88.0,260.5
query_31,prodds,workload_compare,,,,10,10,0,0.0,229.5,220,250,86.5,146.5
query_32,prodds,workload_compare,,,,10,10,0,0.0,298.0,281,326,94.0,209.0
query_33,prodds,workload_compare,,,,10,10,0,0.0,334.0,303,352,86.5,239.0
query_34,prodds,workload_compare,,,,10,10,0,0.0,364.0,340,389,88.0,280.0
query_35,prodds,workload_compare,,,,10,10,0,0.0,1249.5,1174,1332,92.0,1161.5
query_36,prodds,workload_compare,,,,10,10,0,0.0,375.5,347,396,85.0,286.0
query_37,prodds,workload_compare,,,,10,10,0,0.0,438.0,416,467,86.5,345.0
query_38,prodds,workload_compare,,,,10,10,0,0.0,497.0,456,557,83.0,408.0
query_39,prodds,workload_compare,,,,10,10,0,0.0,440.5,411,481,92.5,344.0
query_40,prodds,workload_compare,,,,10,10,0,0.0,204.5,192,231,84.5,120.0
query_41,prodds,workload_compare,,,,10,10,0,0.0,439.5,414,557,95.0,350.5
query_42,prodds,workload_compare,,,,10,10,0,0.0,601.0,581,654,94.5,505.5
query_43,prodds,workload_compare,,,,10,10,0,0.0,481.0,452,559,93.5,392.0
query_44,prodds,workload_compare,,,,10,10,0,0.0,265.5,254,275,86.5,173.5
query_45,prodds,workload_compare,,,,10,10,0,0.0,357.0,333,417,86.5,270.5
query_46,prodds,workload_compare,,,,10,10,0,0.0,1346.0,1230,1479,95.5,1253.5
query_47,prodds,workload_compare,,,,10,10,0,0.0,641.0,624,669,100.0,548.0
query_48,prodds,workload_compare,,,,10,10,0,0.0,465.0,431,519,101.0,366.5
query_49,prodds,workload_compare,,,,10,10,0,0.0,260.5,241,268,94.0,165.5
query_50,prodds,workload_compare,,,,10,10,0,0.0,369.0,334,399,83.5,277.5
query_join_J50,prodds,workload_compare,,,,10,10,0,0.0,1172.0,1144,1194,118.0,1051.5
query_51,prodds,workload_compare,,,,10,10,0,0.0,526.0,500,571,96.5,432.0
query_52,prodds,workload_compare,,,,10,10,0,0.0,251.0,228,266,90.5,161.5
query_53,prodds,workload_compare,,,,10,10,0,0.0,423.0,391,443,84.5,335.5
query_54,prodds,workload_compare,,,,10,10,0,0.0,373.5,363,402,94.5,282.5
query_55,prodds,workload_compare,,,,10,10,0,0.0,1545.5,1499,1587,89.5,1455.0
query_56,prodds,workload_compare,,,,10,10,0,0.0,320.0,306,344,89.5,233.5
query_57,prodds,workload_compare,,,,10,10,0,0.0,300.5,257,323,88.5,206.0
query_58,prodds,workload_compare,,,,10,10,0,0.0,272.0,244,298,85.5,185.0
query_59,prodds,workload_compare,,,,10,10,0,0.0,407.5,387,433,91.0,320.0
query_60,prodds,workload_compare,,,,10,10,0,0.0,343.0,306,382,96.0,247.0
query_61,prodds,workload_compare,,,,10,10,0,0.0,378.0,350,414,94.0,284.0
query_62,prodds,workload_compare,,,,10,10,0,0.0,222.5,200,234,92.0,127.5
query_63,prodds,workload_compare,,,,10,10,0,0.0,505.0,497,531,91.5,414.0
query_64,prodds,workload_compare,,,,10,10,0,0.0,189.5,171,235,81.5,106.0
query_65,prodds,workload_compare,,,,10,10,0,0.0,185.5,180,208,90.0,98.0
query_66,prodds,workload_compare,,,,10,10,0,0.0,404.0,388,423,119.0,287.0
query_67,prodds,workload_compare,,,,10,10,0,0.0,316.5,289,342,83.0,235.0
