query_id,suite,experiment_name,join_count,string_level,seed,runs_total,runs_success,runs_failed,failure_rate,median_ms,min_ms,max_ms,median_planning_ms,median_execution_ms
query_1,prodds,workload_compare,,,,10,10,0,0.0,229.0,210,236,83.5,143.5
query_2,prodds,workload_compare,,,,10,10,0,0.0,403.0,390,438,90.0,317.0
query_union_U2,prodds,workload_compare,,,,10,10,0,0.0,278.5,255,304,90.0,190.5
query_3,prodds,workload_compare,,,,10,10,0,0.0,937.0,891,983,88.5,849.5
query_4,prodds,workload_compare,,,,10,10,0,0.0,189.5,181,214,76.0,113.5
query_5,prodds,workload_compare,,,,10,10,0,0.0,348.5,329,361,85.5,265.0
query_union_U5,prodds,workload_compare,,,,10,10,0,0.0,354.5,329,401,91.5,266.0
query_6,prodds,workload_compare,,,,10,10,0,0.0,389.5,355,442,90.5,287.0
query_7,prodds,workload_compare,,,,10,10,0,0.0,220.0,190,233,90.0,130.0
query_8,prodds,workload_compare,,,,10,10,0,0.0,379.5,337,423,87.5,293.0
query_9,prodds,workload_compare,,,,10,10,0,0.0,311.0,287,342,85.5,225.0
query_10,prodds,workload_compare,,,,10,10,0,0.0,672.0,651,715,86.5,590.5
query_union_U10,prodds,workload_compare,,,,10,10,0,0.0,641.5,588,765,90.5,551.0
query_11,prodds,workload_compare,,,,10,10,0,0.0,323.0,303,345,81.0,235.0
query_12,prodds,workload_compare,,,,10,10,0,0.0,301.5,284,334,88.0,218.5
query_13,prodds,workload_compare,,,,10,10,0,0.0,223.5,216,246,83.5,141.5
query_14,prodds,workload_compare,,,,10,10,0,0.0,273.5,266,353,87.0,187.0
query_15,prodds,workload_compare,,,,10,10,0,0.0,196.0,177,213,86.5,109.0
query_16,prodds,workload_compare,,,,10,10,0,0.0,409.5,391,425,83.5,323.5
query_17,prodds,workload_compare,,,,10,10,0,0.0,291.0,272,333,90.0,201.0
query_18,prodds,workload_compare,,,,10,10,0,0.0,327.0,311,350,87.5,245.0
query_19,prodds,workload_compare,,,,10,10,0,0.0,356.0,338,394,95.5,252.0
query_20,prodds,workload_compare,,,,10,10,0,0.0,542.5,511,558,107.0,435.5
query_union_U20,prodds,workload_compare,,,,10,10,0,0.0,1184.5,1051,1314,97.0,1087.5
query_21,prodds,workload_compare,,,,10,10,0,0.0,1002.5,940,1041,83.0,919.5
query_22,prodds,workload_compare,,,,10,10,0,0.0,419.5,367,446,85.5,322.5
query_23,prodds,workload_compare,,,,10,10,0,0.0,761.0,742,802,82.0,673.5
query_24,prodds,workload_compare,,,,10,10,0,0.0,294.5,270,332,87.5,205.5
query_25,prodds,workload_compare,,,,10,10,0,0.0,229.0,219,240,88.0,142.5
query_26,prodds,workload_compare,,,,10,10,0,0.0,384.5,373,405,98.5,292.0
query_27,prodds,workload_compare,,,,10,10,0,0.0,283.0,259,340,79.0,198.5
query_28,prodds,workload_compare,,,,10,10,0,0.0,368.5,347,394,94.0,272.5
query_29,prodds,workload_compare,,,,10,10,0,0.0,518.5,460,561,100.5,418.5
query_30,prodds,workload_compare,,,,10,10,0,0.0,341.0,336,354,88.5,253.5
query_31,prodds,workload_compare,,,,10,10,0,0.0,240.0,216,272,87.5,150.0
query_32,prodds,workload_compare,,,,10,10,0,0.0,291.0,264,313,87.5,205.0
query_33,prodds,workload_compare,,,,10,10,0,0.0,337.5,300,401,87.5,250.0
query_34,prodds,workload_compare,,,,10,10,0,0.0,356.0,319,410,90.5,265.0
query_35,prodds,workload_compare,,,,10,10,0,0.0,1236.5,1155,1276,86.5,1143.5
query_36,prodds,workload_compare,,,,10,10,0,0.0,377.5,356,399,88.5,287.0
query_37,prodds,workload_compare,,,,10,10,0,0.0,425.0,404,528,87.0,337.5
query_38,prodds,workload_compare,,,,10,10,0,0.0,445.0,411,504,83.5,362.5
query_39,prodds,workload_compare,,,,10,10,0,0.0,431.0,392,492,87.0,338.0
query_40,prodds,workload_compare,,,,10,10,0,0.0,203.0,185,235,80.5,121.0
query_41,prodds,workload_compare,,,,10,10,0,0.0,459.0,415,501,93.0,370.0
query_42,prodds,workload_compare,,,,10,10,0,0.0,573.5,541,607,83.5,490.5
query_43,prodds,workload_compare,,,,10,10,0,0.0,469.0,449,486,88.5,381.5
query_44,prodds,workload_compare,,,,10,10,0,0.0,252.0,236,306,82.5,169.0
query_45,prodds,workload_compare,,,,10,10,0,0.0,355.5,313,396,82.0,272.0
query_46,prodds,workload_compare,,,,10,10,0,0.0,1324.0,1187,1427,86.5,1243.0
query_47,prodds,workload_compare,,,,10,10,0,0.0,643.0,599,702,90.5,552.5
query_48,prodds,workload_compare,,,,10,10,0,0.0,473.0,457,604,87.0,386.5
query_49,prodds,workload_compare,,,,10,10,0,0.0,254.5,239,278,90.5,167.0
query_50,prodds,workload_compare,,,,10,10,0,0.0,376.0,346,422,83.5,287.5
query_join_J50,prodds,workload_compare,,,,10,10,0,0.0,1175.0,1097,1311,107.5,1058.0
query_51,prodds,workload_compare,,,,10,10,0,0.0,503.0,472,546,86.5,416.0
query_52,prodds,workload_compare,,,,10,10,0,0.0,240.5,215,298,80.5,158.5
query_53,prodds,workload_compare,,,,10,10,0,0.0,412.5,381,483,87.5,322.0
query_54,prodds,workload_compare,,,,10,10,0,0.0,390.5,332,417,88.0,303.0
query_55,prodds,workload_compare,,,,10,10,0,0.0,1449.0,1414,1476,82.0,1364.0
query_56,prodds,workload_compare,,,,10,10,0,0.0,321.5,291,341,96.0,230.5
query_57,prodds,workload_compare,,,,10,10,0,0.0,279.0,262,293,80.5,195.0
query_58,prodds,workload_compare,,,,10,10,0,0.0,280.5,250,326,86.0,195.5
query_59,prodds,workload_compare,,,,10,10,0,0.0,416.5,366,434,83.0,328.5
query_60,prodds,workload_compare,,,,10,10,0,0.0,330.0,304,376,81.5,244.0
query_61,prodds,workload_compare,,,,10,10,0,0.0,382.5,331,405,85.0,293.0
query_62,prodds,workload_compare,,,,10,10,0,0.0,221.5,213,232,93.5,132.0
query_63,prodds,workload_compare,,,,10,10,0,0.0,517.0,494,722,86.5,431.5
query_64,prodds,workload_compare,,,,10,10,0,0.0,195.0,167,212,84.5,106.5
query_65,prodds,workload_compare,,,,10,10,0,0.0,179.5,165,198,82.0,93.5
query_66,prodds,workload_compare,,,,10,10,0,0.0,401.5,385,454,115.0,282.0
query_67,prodds,workload_compare,,,,10,10,0,0.0,313.0,279,335,87.5,230.5
query_68,prodds,workload_compare,,,,10,10,0,0.0,481.0,440,550,90.5,391.5
query_69,prodds,workload_compare,,,,10,10,0,0.0,666.0,640,721,100.5,568.0
query_70,prodds,workload_compare,,,,10,10,0,0.0,458.0,424,468,90.0,359.0
query_71,prodds,workload_compare,,,,10,10,0,0.0,509.5,493,547,85.0,431.0
query_72,prodds,workload_compare,,,,10,10,0,0.0,441.5,419,525,91.5,347.5
query_73,prodds,workload_compare,,,,10,10,0,0.0,351.0,325,418,89.5,264.0
query_74,prodds,workload_compare,,,,10,10,0,0.0,376.0,356,427,87.0,290.0
query_75,prodds,workload_compare,,,,10,10,0,0.0,264.5,237,278,84.5,178.5
query_76,prodds,workload_compare,,,,10,10,0,0.0,420.5,381,447,85.5,331.5
query_77,prodds,workload_compare,,,,10,10,0,0.0,388.5,362,419,83.5,304.5
query_78,prodds,workload_compare,,,,10,10,0,0.0,252.0,227,307,95.5,156.5
query_79,prodds,workload_compare,,,,10,10,0,0.0,320.0,295,360,86.5,222.5
query_80,prodds,workload_compare,,,,10,10,0,0.0,214.0,204,236,85.5,133.5
query_81,prodds,workload_compare,,,,10,10,0,0.0,353.0,319,388,86.5,260.5
query_82,prodds,workload_compare,,,,10,10,0,0.0,261.5,253,277,86.0,177.5
query_83,prodds,workload_compare,,,,10,10,0,0.0,392.5,371,416,94.0,300.0
query_84,prodds,workload_compare,,,,10,10,0,0.0,364.0,336,387,90.5,272.0
query_85,prodds,workload_compare,,,,10,10,0,0.0,297.0,276,304,93.0,204.0
query_86,prodds,workload_compare,,,,10,10,0,0.0,226.0,212,263,83.0,145.5
query_87,prodds,workload_compare,,,,10,10,0,0.0,420.0,406,439,89.0,330.5
query_88,prodds,workload_compare,,,,10,10,0,0.0,251.5,240,273,86.0,165.0
query_89,prodds,workload_compare,,,,10,10,0,0.0,197.5,183,219,77.5,121.5
query_90,prodds,workload_compare,,,,10,10,0,0.0,232.5,220,307,81.5,150.0
query_91,prodds,workload_compare,,,,10,10,0,0.0,404.5,380,490,83.5,319.5
query_92,prodds,workload_compare,,,,10,10,0,0.0,233.5,218,253,84.5,146.5
query_93,prodds,workload_compare,,,,10,10,0,0.0,632.0,594,670,103.0,531.5
query_94,prodds,workload_compare,,,,10,10,0,0.0,393.5,343,419,94.0,299.0
query_95,prodds,workload_compare,,,,10,10,0,0.0,379.5,365,412,97.0,283.5
query_96,prodds,workload_compare,,,,10,10,0,0.0,286.0,260,303,98.0,189.5
query_97,prodds,workload_compare,,,,10,10,0,0.0,429.0,416,480,92.0,337.5
query_98,prodds,workload_compare,,,,10,10,0,0.0,307.0,299,330,95.0,211.5
query_99,prodds,workload_compare,,,,10,10,0,0.0,389.5,356,420,84.0,300.5
query_join_J100,prodds,workload_compare,,,,10,10,0,0.0,1728.5,1615,1852,141.0,1584.0
query_join_J200,prodds,workload_compare,,,,10,10,0,0.0,2972.0,2826,3076,197.5,2771.0
query_union_U200,prodds,workload_compare,,,,10,10,0,0.0,11896.0,11365,13505,820.0,11089.0
