query_id,suite,experiment_name,join_count,string_level,seed,runs_total,runs_success,runs_failed,failure_rate,median_ms,min_ms,max_ms,median_planning_ms,median_execution_ms
query_1,prodds,workload_compare,,,,10,10,0,0.0,212.5,203,250,81.0,131.0
query_2,prodds,workload_compare,,,,10,10,0,0.0,414.0,398,437,84.0,331.5
query_union_U2,prodds,workload_compare,,,,10,10,0,0.0,317.0,294,351,86.0,229.0
query_3,prodds,workload_compare,,,,10,10,0,0.0,961.5,920,1256,93.5,871.0
query_4,prodds,workload_compare,,,,10,10,0,0.0,216.5,197,233,80.5,131.0
query_5,prodds,workload_compare,,,,10,10,0,0.0,359.5,332,405,83.0,272.0
query_union_U5,prodds,workload_compare,,,,10,10,0,0.0,459.0,425,507,82.0,371.0
query_6,prodds,workload_compare,,,,10,10,0,0.0,411.0,375,457,97.0,313.5
query_7,prodds,workload_compare,,,,10,10,0,0.0,218.5,209,243,82.0,135.5
query_8,prodds,workload_compare,,,,10,10,0,0.0,408.0,368,419,88.0,314.0
query_9,prodds,workload_compare,,,,10,10,0,0.0,346.0,328,397,87.5,260.0
query_10,prodds,workload_compare,,,,10,10,0,0.0,735.5,699,775,95.5,645.0
query_union_U10,prodds,workload_compare,,,,10,10,0,0.0,882.0,848,1003,83.0,797.0
query_11,prodds,workload_compare,,,,10,10,0,0.0,315.5,305,334,90.5,228.5
query_12,prodds,workload_compare,,,,10,10,0,0.0,310.0,284,353,88.5,226.0
query_13,prodds,workload_compare,,,,10,10,0,0.0,223.5,212,261,86.0,137.5
query_14,prodds,workload_compare,,,,10,10,0,0.0,265.0,248,293,83.5,187.0
query_15,prodds,workload_compare,,,,10,10,0,0.0,200.0,178,219,85.5,111.5
query_16,prodds,workload_compare,,,,10,10,0,0.0,451.5,436,505,86.5,371.5
query_17,prodds,workload_compare,,,,10,10,0,0.0,268.0,238,307,85.0,177.0
query_18,prodds,workload_compare,,,,10,10,0,0.0,345.0,312,382,92.5,243.5
query_19,prodds,workload_compare,,,,10,10,0,0.0,379.5,352,411,104.5,280.0
query_20,prodds,workload_compare,,,,10,10,0,0.0,539.5,485,580,97.0,438.0
query_union_U20,prodds,workload_compare,,,,10,10,0,0.0,1805.0,1661,2024,99.0,1702.0
query_21,prodds,workload_compare,,,,10,10,0,0.0,1040.0,1007,1065,82.5,953.0
query_22,prodds,workload_compare,,,,10,10,0,0.0,366.0,345,421,89.5,275.5
query_23,prodds,workload_compare,,,,10,10,0,0.0,749.5,725,764,85.5,664.0
query_24,prodds,workload_compare,,,,10,10,0,0.0,336.5,313,352,95.0,242.5
query_25,prodds,workload_compare,,,,10,10,0,0.0,230.5,202,255,89.0,137.5
query_26,prodds,workload_compare,,,,10,10,0,0.0,429.0,399,444,90.5,338.5
query_27,prodds,workload_compare,,,,10,10,0,0.0,313.0,289,339,90.0,225.0
query_28,prodds,workload_compare,,,,10,10,0,0.0,422.0,383,478,100.0,318.5
query_29,prodds,workload_compare,,,,10,10,0,0.0,487.5,419,516,94.5,396.5
query_30,prodds,workload_compare,,,,10,10,0,0.0,365.5,352,411,89.5,276.5
query_31,prodds,workload_compare,,,,10,10,0,0.0,231.5,227,265,85.0,149.0
query_32,prodds,workload_compare,,,,10,10,0,0.0,302.0,288,322,81.5,221.0
query_33,prodds,workload_compare,,,,10,10,0,0.0,332.5,320,363,83.5,250.5
query_34,prodds,workload_compare,,,,10,10,0,0.0,393.0,375,423,85.0,309.5
query_35,prodds,workload_compare,,,,10,10,0,0.0,1289.0,1252,1350,92.5,1200.5
query_36,prodds,workload_compare,,,,10,10,0,0.0,377.5,346,397,94.5,285.5
query_37,prodds,workload_compare,,,,10,10,0,0.0,373.0,351,393,84.5,285.0
query_38,prodds,workload_compare,,,,10,10,0,0.0,484.0,450,536,93.5,395.5
query_39,prodds,workload_compare,,,,10,10,0,0.0,439.0,398,473,91.5,340.5
query_40,prodds,workload_compare,,,,10,10,0,0.0,199.0,188,214,84.5,115.5
query_41,prodds,workload_compare,,,,10,10,0,0.0,478.0,456,576,96.5,383.5
query_42,prodds,workload_compare,,,,10,10,0,0.0,781.0,758,805,96.0,686.5
query_43,prodds,workload_compare,,,,10,10,0,0.0,504.5,487,539,91.0,414.5
query_44,prodds,workload_compare,,,,10,10,0,0.0,267.0,256,288,81.0,186.0
query_45,prodds,workload_compare,,,,10,10,0,0.0,387.5,346,460,90.0,297.0
query_46,prodds,workload_compare,,,,10,10,0,0.0,1481.5,1344,1548,94.0,1393.5
query_47,prodds,workload_compare,,,,10,10,0,0.0,682.0,658,755,97.0,589.5
query_48,prodds,workload_compare,,,,10,10,0,0.0,506.5,470,531,88.0,416.5
query_49,prodds,workload_compare,,,,10,10,0,0.0,259.0,243,278,95.5,159.5
query_50,prodds,workload_compare,,,,10,10,0,0.0,339.0,324,392,85.5,249.5
query_join_J50,prodds,workload_compare,,,,10,10,0,0.0,1240.0,1195,1348,108.5,1133.5
query_51,prodds,workload_compare,,,,10,10,0,0.0,498.5,455,551,85.5,414.0
query_52,prodds,workload_compare,,,,10,10,0,0.0,257.5,245,268,90.0,167.0
query_53,prodds,workload_compare,,,,10,10,0,0.0,441.5,412,466,92.0,355.5
