query_id,suite,experiment_name,join_count,string_level,seed,runs_total,runs_success,runs_failed,failure_rate,median_ms,min_ms,max_ms,median_planning_ms,median_execution_ms
query_1,prodds,workload_compare,,,,10,10,0,0.0,193.5,175,205,75.0,118.5
query_2,prodds,workload_compare,,,,10,10,0,0.0,370.5,344,488,78.0,293.0
query_union_U2,prodds,workload_compare,,,,10,10,0,0.0,244.0,227,263,76.0,167.0
query_3,prodds,workload_compare,,,,10,10,0,0.0,890.5,809,959,90.0,792.0
query_4,prodds,workload_compare,,,,10,10,0,0.0,182.0,175,205,73.5,109.0
query_5,prodds,workload_compare,,,,10,10,0,0.0,307.5,295,395,86.5,222.5
query_union_U5,prodds,workload_compare,,,,10,10,0,0.0,322.5,296,366,83.0,238.5
query_6,prodds,workload_compare,,,,10,10,0,0.0,366.0,334,384,94.5,276.0
query_7,prodds,workload_compare,,,,10,10,0,0.0,244.0,219,261,85.0,162.0
query_8,prodds,workload_compare,,,,10,10,0,0.0,339.0,321,368,80.5,252.0
query_9,prodds,workload_compare,,,,10,10,0,0.0,273.5,266,307,94.0,185.0
query_10,prodds,workload_compare,,,,10,10,0,0.0,589.5,569,662,95.5,493.5
query_union_U10,prodds,workload_compare,,,,10,10,0,0.0,567.5,530,668,93.5,472.0
query_11,prodds,workload_compare,,,,10,10,0,0.0,284.5,270,380,83.5,203.5
query_12,prodds,workload_compare,,,,10,10,0,0.0,286.0,277,323,84.0,205.0
query_13,prodds,workload_compare,,,,10,10,0,0.0,217.5,184,250,88.5,128.0
query_14,prodds,workload_compare,,,,10,10,0,0.0,222.5,211,258,80.5,147.0
query_15,prodds,workload_compare,,,,10,10,0,0.0,186.5,173,219,79.5,103.0
query_16,prodds,workload_compare,,,,10,10,0,0.0,425.0,397,457,82.0,343.0
query_17,prodds,workload_compare,,,,10,10,0,0.0,273.5,240,298,82.5,189.0
query_18,prodds,workload_compare,,,,10,10,0,0.0,320.5,296,359,80.0,240.5
query_19,prodds,workload_compare,,,,10,10,0,0.0,329.0,306,336,90.0,229.0
query_20,prodds,workload_compare,,,,10,10,0,0.0,457.5,410,514,102.0,354.0
query_union_U20,prodds,workload_compare,,,,10,10,0,0.0,1126.5,1020,1256,105.0,1022.0
query_21,prodds,workload_compare,,,,10,10,0,0.0,1005.5,965,1029,85.0,915.5
query_22,prodds,workload_compare,,,,10,10,0,0.0,296.0,277,326,85.0,213.0
query_23,prodds,workload_compare,,,,10,10,0,0.0,706.5,682,775,91.5,619.0
query_24,prodds,workload_compare,,,,10,10,0,0.0,295.0,249,341,92.0,205.5
query_25,prodds,workload_compare,,,,10,10,0,0.0,220.0,210,238,84.5,134.0
query_26,prodds,workload_compare,,,,10,10,0,0.0,366.0,334,425,91.5,272.5
query_27,prodds,workload_compare,,,,10,10,0,0.0,248.0,233,319,88.5,161.5
query_28,prodds,workload_compare,,,,10,10,0,0.0,342.0,327,393,88.0,254.0
query_29,prodds,workload_compare,,,,10,10,0,0.0,432.0,396,471,88.5,342.5
query_30,prodds,workload_compare,,,,10,10,0,0.0,325.0,308,341,88.5,239.5
query_31,prodds,workload_compare,,,,10,10,0,0.0,218.5,200,241,81.0,136.5
query_32,prodds,workload_compare,,,,10,10,0,0.0,318.0,288,380,83.0,237.0
query_33,prodds,workload_compare,,,,10,10,0,0.0,308.0,296,326,83.0,223.0
query_34,prodds,workload_compare,,,,10,10,0,0.0,354.0,335,377,85.0,262.5
query_35,prodds,workload_compare,,,,10,10,0,0.0,1244.5,1159,1259,89.5,1153.0
query_36,prodds,workload_compare,,,,10,10,0,0.0,359.0,334,402,83.5,277.0
