query_id,suite,experiment_name,join_count,string_level,seed,runs_total,runs_success,runs_failed,failure_rate,median_ms,min_ms,max_ms,median_planning_ms,median_execution_ms
query_1,prodds,workload_compare,,,,10,10,0,0.0,213.5,199,220,83.0,130.0
query_2,prodds,workload_compare,,,,10,10,0,0.0,404.0,383,426,84.0,320.0
query_union_U2,prodds,workload_compare,,,,10,10,0,0.0,269.5,258,291,83.5,185.5
query_3,prodds,workload_compare,,,,10,10,0,0.0,897.5,813,983,93.0,801.5
query_4,prodds,workload_compare,,,,10,10,0,0.0,194.5,179,230,78.5,114.5
query_5,prodds,workload_compare,,,,10,10,0,0.0,321.5,312,332,80.5,239.5
query_union_U5,prodds,workload_compare,,,,10,10,0,0.0,350.5,331,389,83.0,256.5
query_6,prodds,workload_compare,,,,10,10,0,0.0,395.0,358,413,96.5,295.0
query_7,prodds,workload_compare,,,,10,10,0,0.0,220.0,213,250,85.5,133.0
query_8,prodds,workload_compare,,,,10,10,0,0.0,383.5,360,416,84.0,300.5
query_9,prodds,workload_compare,,,,10,10,0,0.0,317.0,303,352,90.5,227.5
query_10,prodds,workload_compare,,,,10,10,0,0.0,681.0,661,752,95.0,589.0
query_union_U10,prodds,workload_compare,,,,10,10,0,0.0,716.5,633,847,87.5,629.5
query_11,prodds,workload_compare,,,,10,10,0,0.0,316.5,291,343,84.5,234.5
query_12,prodds,workload_compare,,,,10,10,0,0.0,286.0,271,340,85.5,194.5
query_13,prodds,workload_compare,,,,10,10,0,0.0,220.5,203,254,85.5,130.5
query_14,prodds,workload_compare,,,,10,10,0,0.0,268.0,259,295,85.5,184.0
query_15,prodds,workload_compare,,,,10,10,0,0.0,198.0,191,219,85.5,117.0
query_16,prodds,workload_compare,,,,10,10,0,0.0,415.5,386,434,84.0,325.0
query_17,prodds,workload_compare,,,,10,10,0,0.0,286.5,264,304,92.5,195.5
query_18,prodds,workload_compare,,,,10,10,0,0.0,326.0,319,373,84.5,244.0
query_19,prodds,workload_compare,,,,10,10,0,0.0,346.5,331,384,95.0,251.5
query_20,prodds,workload_compare,,,,10,10,0,0.0,528.5,501,563,98.0,428.5
query_union_U20,prodds,workload_compare,,,,10,10,0,0.0,1421.5,1169,1563,102.5,1320.5
query_21,prodds,workload_compare,,,,10,10,0,0.0,1015.0,1000,1036,88.5,923.5
query_22,prodds,workload_compare,,,,10,10,0,0.0,356.0,315,448,87.5,265.5
query_23,prodds,workload_compare,,,,10,10,0,0.0,738.5,714,800,84.5,654.0
query_24,prodds,workload_compare,,,,10,10,0,0.0,284.0,273,321,86.0,198.0
query_25,prodds,workload_compare,,,,10,10,0,0.0,226.5,208,243,93.0,134.0
query_26,prodds,workload_compare,,,,10,10,0,0.0,415.5,374,465,96.0,316.5
query_27,prodds,workload_compare,,,,10,10,0,0.0,287.0,271,312,87.5,200.0
query_28,prodds,workload_compare,,,,10,10,0,0.0,377.0,359,403,88.5,288.0
query_29,prodds,workload_compare,,,,10,10,0,0.0,496.0,428,531,91.5,398.0
query_30,prodds,workload_compare,,,,10,10,0,0.0,338.5,325,359,88.0,247.5
query_31,prodds,workload_compare,,,,10,10,0,0.0,236.0,227,246,84.5,151.5
query_32,prodds,workload_compare,,,,10,10,0,0.0,296.0,276,324,86.5,203.0
query_33,prodds,workload_compare,,,,10,10,0,0.0,332.0,310,359,87.5,243.5
query_34,prodds,workload_compare,,,,10,10,0,0.0,360.0,330,378,87.5,268.0
query_35,prodds,workload_compare,,,,10,10,0,0.0,1221.0,1168,1270,90.5,1133.0
query_36,prodds,workload_compare,,,,10,10,0,0.0,366.5,331,377,88.0,281.0
query_37,prodds,workload_compare,,,,10,10,0,0.0,359.0,322,371,96.0,268.5
query_38,prodds,workload_compare,,,,10,10,0,0.0,448.0,416,522,91.5,358.5
query_39,prodds,workload_compare,,,,10,10,0,0.0,449.5,407,518,89.5,346.5
query_40,prodds,workload_compare,,,,10,10,0,0.0,200.5,186,214,83.5,114.0
