query_id,suite,experiment_name,join_count,string_level,seed,runs_total,runs_success,runs_failed,failure_rate,median_ms,min_ms,max_ms,median_planning_ms,median_execution_ms
query_1,prodds,workload_compare,,,,10,10,0,0.0,204.5,189,247,74.0,127.5
query_2,prodds,workload_compare,,,,10,10,0,0.0,391.0,374,467,78.0,315.0
query_union_U2,prodds,workload_compare,,,,10,10,0,0.0,272.5,262,285,76.5,195.0
query_3,prodds,workload_compare,,,,10,10,0,0.0,851.0,833,916,84.0,764.5
query_4,prodds,workload_compare,,,,10,10,0,0.0,190.5,173,209,78.5,111.0
query_5,prodds,workload_compare,,,,10,10,0,0.0,332.0,319,389,77.0,253.5
query_union_U5,prodds,workload_compare,,,,10,10,0,0.0,366.0,341,392,81.5,288.0
query_6,prodds,workload_compare,,,,10,10,0,0.0,378.5,358,399,86.5,292.0
query_7,prodds,workload_compare,,,,10,10,0,0.0,276.0,256,301,79.0,189.5
query_8,prodds,workload_compare,,,,10,10,0,0.0,374.5,361,397,79.0,291.0
query_9,prodds,workload_compare,,,,10,10,0,0.0,325.0,312,393,81.5,243.0
query_10,prodds,workload_compare,,,,10,10,0,0.0,677.0,638,787,81.0,596.0
query_union_U10,prodds,workload_compare,,,,10,10,0,0.0,688.5,629,801,81.5,606.0
query_11,prodds,workload_compare,,,,10,10,0,0.0,295.5,278,323,75.0,219.5
query_12,prodds,workload_compare,,,,10,10,0,0.0,311.5,276,328,80.5,229.5
query_13,prodds,workload_compare,,,,10,10,0,0.0,211.5,202,223,82.0,131.0
query_14,prodds,workload_compare,,,,10,10,0,0.0,257.0,242,281,76.5,179.5
query_15,prodds,workload_compare,,,,10,10,0,0.0,179.0,174,191,76.5,103.0
query_16,prodds,workload_compare,,,,10,10,0,0.0,422.5,391,461,79.0,341.0
query_17,prodds,workload_compare,,,,10,10,0,0.0,266.5,251,280,80.5,187.5
query_18,prodds,workload_compare,,,,10,10,0,0.0,304.5,275,316,81.0,224.0
query_19,prodds,workload_compare,,,,10,10,0,0.0,350.5,340,371,89.5,261.5
query_20,prodds,workload_compare,,,,10,10,0,0.0,519.0,473,560,95.5,421.5
query_union_U20,prodds,workload_compare,,,,10,10,0,0.0,1259.5,1186,1391,92.0,1147.0
query_21,prodds,workload_compare,,,,10,10,0,0.0,991.0,970,1095,79.5,907.5
query_22,prodds,workload_compare,,,,10,10,0,0.0,383.0,366,404,85.0,298.0
query_23,prodds,workload_compare,,,,10,10,0,0.0,741.5,724,791,80.0,661.5
query_24,prodds,workload_compare,,,,10,10,0,0.0,291.0,278,301,79.0,212.5
query_25,prodds,workload_compare,,,,10,10,0,0.0,212.5,203,231,81.0,131.5
query_26,prodds,workload_compare,,,,10,10,0,0.0,407.5,378,507,86.5,320.0
query_27,prodds,workload_compare,,,,10,10,0,0.0,277.0,268,365,80.0,198.0
query_28,prodds,workload_compare,,,,10,10,0,0.0,371.0,345,396,82.0,289.0
query_29,prodds,workload_compare,,,,10,10,0,0.0,483.0,446,506,88.0,394.0
query_30,prodds,workload_compare,,,,10,10,0,0.0,344.5,332,373,84.0,259.0
query_31,prodds,workload_compare,,,,10,10,0,0.0,221.0,205,242,79.0,144.5
query_32,prodds,workload_compare,,,,10,10,0,0.0,297.0,273,313,79.0,218.5
query_33,prodds,workload_compare,,,,10,10,0,0.0,319.0,304,335,80.5,240.0
query_34,prodds,workload_compare,,,,10,10,0,0.0,373.0,346,394,83.5,289.5
query_35,prodds,workload_compare,,,,10,10,0,0.0,1215.0,1141,1266,79.5,1130.5
query_36,prodds,workload_compare,,,,10,10,0,0.0,378.0,319,393,82.0,293.0
query_37,prodds,workload_compare,,,,10,10,0,0.0,366.0,336,401,80.5,286.0
query_38,prodds,workload_compare,,,,10,10,0,0.0,490.0,424,544,79.0,401.0
query_39,prodds,workload_compare,,,,10,10,0,0.0,433.0,403,492,85.0,346.0
query_40,prodds,workload_compare,,,,10,10,0,0.0,192.0,178,201,76.0,111.5
query_41,prodds,workload_compare,,,,10,10,0,0.0,465.5,420,489,84.5,378.0
query_42,prodds,workload_compare,,,,10,10,0,0.0,589.0,561,628,85.0,506.5
query_43,prodds,workload_compare,,,,10,10,0,0.0,478.0,461,534,84.5,387.5
query_44,prodds,workload_compare,,,,10,10,0,0.0,260.0,240,274,80.5,177.0
query_45,prodds,workload_compare,,,,10,10,0,0.0,355.5,339,395,82.0,269.5
query_46,prodds,workload_compare,,,,10,10,0,0.0,1369.0,1272,1457,78.0,1292.5
query_47,prodds,workload_compare,,,,10,10,0,0.0,662.0,643,680,84.5,577.0
query_48,prodds,workload_compare,,,,10,10,0,0.0,484.0,423,511,85.0,398.0
query_49,prodds,workload_compare,,,,10,10,0,0.0,245.0,241,260,83.5,163.5
query_50,prodds,workload_compare,,,,10,10,0,0.0,341.5,323,444,84.0,260.5
