query_id,suite,experiment_name,join_count,string_level,seed,runs_total,runs_success,runs_failed,failure_rate,median_ms,min_ms,max_ms,median_planning_ms,median_execution_ms
query_1,prodds,workload_compare,,,,10,10,0,0.0,218.5,197,230,82.0,134.5
query_2,prodds,workload_compare,,,,10,10,0,0.0,389.0,375,413,81.5,308.5
query_union_U2,prodds,workload_compare,,,,10,10,0,0.0,281.5,255,297,91.5,188.0
query_3,prodds,workload_compare,,,,10,10,0,0.0,859.0,816,915,94.5,759.5
query_4,prodds,workload_compare,,,,10,10,0,0.0,204.0,183,222,90.0,116.5
query_5,prodds,workload_compare,,,,10,10,0,0.0,336.0,323,386,80.5,254.0
query_union_U5,prodds,workload_compare,,,,10,10,0,0.0,363.5,333,414,81.5,284.5
query_6,prodds,workload_compare,,,,10,10,0,0.0,384.0,359,404,97.5,284.0
query_7,prodds,workload_compare,,,,10,10,0,0.0,233.5,214,242,93.5,134.5
query_8,prodds,workload_compare,,,,10,10,0,0.0,383.0,371,397,87.5,296.0
query_9,prodds,workload_compare,,,,10,10,0,0.0,323.5,302,359,89.5,234.0
query_10,prodds,workload_compare,,,,10,10,0,0.0,690.5,668,758,88.5,601.0
query_union_U10,prodds,workload_compare,,,,10,10,0,0.0,728.5,603,783,88.0,638.0
query_11,prodds,workload_compare,,,,10,10,0,0.0,316.5,289,343,86.5,230.5
query_12,prodds,workload_compare,,,,10,10,0,0.0,306.0,286,353,94.0,214.0
query_13,prodds,workload_compare,,,,10,10,0,0.0,227.5,204,259,90.5,133.5
query_14,prodds,workload_compare,,,,10,10,0,0.0,269.5,257,319,81.5,185.5
query_15,prodds,workload_compare,,,,10,10,0,0.0,181.5,174,218,78.5,103.0
query_16,prodds,workload_compare,,,,10,10,0,0.0,455.0,415,488,82.5,361.5
query_17,prodds,workload_compare,,,,10,10,0,0.0,286.5,274,327,89.0,201.5
query_18,prodds,workload_compare,,,,10,10,0,0.0,313.0,274,336,81.5,230.0
query_19,prodds,workload_compare,,,,10,10,0,0.0,357.0,340,392,93.5,262.0
query_20,prodds,workload_compare,,,,10,10,0,0.0,535.5,468,614,97.5,434.5
query_union_U20,prodds,workload_compare,,,,10,10,0,0.0,1337.5,1227,1470,95.5,1246.0
query_21,prodds,workload_compare,,,,10,10,0,0.0,1005.0,929,1062,84.5,921.0
query_22,prodds,workload_compare,,,,10,10,0,0.0,355.0,327,386,93.0,258.5
query_23,prodds,workload_compare,,,,10,10,0,0.0,711.0,684,769,88.0,619.0
query_24,prodds,workload_compare,,,,10,10,0,0.0,301.0,283,329,93.0,207.5
query_25,prodds,workload_compare,,,,10,10,0,0.0,232.5,225,267,91.0,145.5
query_26,prodds,workload_compare,,,,10,10,0,0.0,395.0,369,427,91.0,304.0
query_27,prodds,workload_compare,,,,10,10,0,0.0,293.5,272,311,89.0,206.0
query_28,prodds,workload_compare,,,,10,10,0,0.0,377.0,366,404,98.5,278.0
query_29,prodds,workload_compare,,,,10,10,0,0.0,459.0,396,518,92.5,370.0
query_30,prodds,workload_compare,,,,10,10,0,0.0,347.0,326,406,86.5,258.0
query_31,prodds,workload_compare,,,,10,10,0,0.0,242.0,219,260,90.5,150.0
query_32,prodds,workload_compare,,,,10,10,0,0.0,316.5,285,373,91.0,219.5
query_33,prodds,workload_compare,,,,10,10,0,0.0,344.5,329,370,91.5,254.0
query_34,prodds,workload_compare,,,,10,10,0,0.0,366.0,339,381,90.0,281.0
query_35,prodds,workload_compare,,,,10,10,0,0.0,1283.5,1222,1401,82.5,1201.5
query_36,prodds,workload_compare,,,,10,10,0,0.0,362.5,355,386,86.0,280.0
query_37,prodds,workload_compare,,,,10,10,0,0.0,438.0,391,474,88.5,349.5
query_38,prodds,workload_compare,,,,10,10,0,0.0,442.0,379,468,86.5,354.0
query_39,prodds,workload_compare,,,,10,10,0,0.0,445.0,408,523,89.0,354.0
query_40,prodds,workload_compare,,,,10,10,0,0.0,196.5,186,205,82.0,116.5
query_41,prodds,workload_compare,,,,10,10,0,0.0,459.5,442,487,88.5,372.0
query_42,prodds,workload_compare,,,,10,10,0,0.0,589.0,568,653,92.5,498.0
query_43,prodds,workload_compare,,,,10,10,0,0.0,494.5,469,567,92.0,400.0
query_44,prodds,workload_compare,,,,10,10,0,0.0,251.5,236,270,83.0,168.0
query_45,prodds,workload_compare,,,,10,10,0,0.0,370.5,350,402,95.0,274.5
query_46,prodds,workload_compare,,,,10,10,0,0.0,1315.5,1243,1420,81.0,1236.0
query_47,prodds,workload_compare,,,,10,10,0,0.0,640.5,625,686,90.0,551.5
query_48,prodds,workload_compare,,,,10,10,0,0.0,503.0,472,543,94.0,404.0
query_49,prodds,workload_compare,,,,10,10,0,0.0,252.0,241,280,89.5,161.0
query_50,prodds,workload_compare,,,,10,10,0,0.0,373.5,356,404,87.5,283.5
query_join_J50,prodds,workload_compare,,,,10,10,0,0.0,1158.5,1144,1251,118.5,1050.0
query_51,prodds,workload_compare,,,,10,10,0,0.0,507.5,482,537,91.0,415.5
query_52,prodds,workload_compare,,,,10,10,0,0.0,248.5,237,255,84.0,164.5
query_53,prodds,workload_compare,,,,10,10,0,0.0,420.5,397,436,90.0,334.5
query_54,prodds,workload_compare,,,,10,10,0,0.0,373.5,353,397,85.0,293.5
query_55,prodds,workload_compare,,,,10,10,0,0.0,1521.0,1492,1644,88.0,1429.0
query_56,prodds,workload_compare,,,,10,10,0,0.0,325.0,303,347,93.0,234.5
query_57,prodds,workload_compare,,,,10,10,0,0.0,292.0,279,311,92.5,206.5
query_58,prodds,workload_compare,,,,10,10,0,0.0,278.0,247,331,82.0,195.0
query_59,prodds,workload_compare,,,,10,10,0,0.0,412.5,384,467,87.0,323.5
query_60,prodds,workload_compare,,,,10,10,0,0.0,339.0,330,355,85.5,252.0
query_61,prodds,workload_compare,,,,10,10,0,0.0,373.5,344,397,86.5,286.5
query_62,prodds,workload_compare,,,,10,10,0,0.0,221.5,201,239,92.5,130.5
query_63,prodds,workload_compare,,,,10,10,0,0.0,516.0,497,527,89.0,423.5
query_64,prodds,workload_compare,,,,10,10,0,0.0,191.5,170,216,85.5,103.5
