query_id,suite,experiment_name,join_count,string_level,seed,runs_total,runs_success,runs_failed,failure_rate,median_ms,min_ms,max_ms,median_planning_ms,median_execution_ms
query_union_U2,prodds,workload_compare,,,,10,10,0,0.0,924.0,911,938,37.0,887.5
query_union_U5,prodds,workload_compare,,,,10,10,0,0.0,2203.5,2190,2484,37.0,2166.5
query_union_U10,prodds,workload_compare,,,,10,10,0,0.0,6741.0,6463,6842,37.0,6705.0
query_union_U20,prodds,workload_compare,,,,10,10,0,0.0,15515.5,15024,15800,38.0,15476.5
query_union_U200,prodds,workload_compare,,,,10,10,0,0.0,180469.0,173593,184108,51.5,180419.0
