query_id,suite,experiment_name,join_count,string_level,seed,runs_total,runs_success,runs_failed,failure_rate,median_ms,min_ms,max_ms,median_planning_ms,median_execution_ms
query_1,prodds,workload_compare,,,,10,10,0,0.0,208.5,196,229,80.5,125.0
query_2,prodds,workload_compare,,,,10,10,0,0.0,394.5,375,407,87.5,312.0
query_union_U2,prodds,workload_compare,,,,10,10,0,0.0,263.5,256,282,79.5,184.0
query_3,prodds,workload_compare,,,,10,10,0,0.0,909.5,835,976,91.0,817.0
query_4,prodds,workload_compare,,,,10,10,0,0.0,201.5,184,220,84.5,119.5
query_5,prodds,workload_compare,,,,10,10,0,0.0,340.5,321,352,84.5,252.5
query_union_U5,prodds,workload_compare,,,,10,10,0,0.0,350.0,327,388,84.5,262.0
query_6,prodds,workload_compare,,,,10,10,0,0.0,381.0,367,392,94.0,288.5
query_7,prodds,workload_compare,,,,10,10,0,0.0,220.5,210,235,93.0,127.0
query_8,prodds,workload_compare,,,,10,10,0,0.0,349.5,331,394,91.5,260.0
query_9,prodds,workload_compare,,,,10,10,0,0.0,307.0,280,330,89.5,216.0
query_10,prodds,workload_compare,,,,10,10,0,0.0,615.0,579,658,95.0,521.5
query_union_U10,prodds,workload_compare,,,,10,10,0,0.0,730.5,638,787,95.0,632.5
query_11,prodds,workload_compare,,,,10,10,0,0.0,313.0,290,342,89.0,226.0
query_12,prodds,workload_compare,,,,10,10,0,0.0,284.0,257,300,85.0,198.5
query_13,prodds,workload_compare,,,,10,10,0,0.0,214.0,203,264,88.0,123.5
query_14,prodds,workload_compare,,,,10,10,0,0.0,267.0,246,280,80.5,182.5
query_15,prodds,workload_compare,,,,10,10,0,0.0,191.0,184,220,81.0,111.5
query_16,prodds,workload_compare,,,,10,10,0,0.0,424.0,390,463,86.5,331.0
query_17,prodds,workload_compare,,,,10,10,0,0.0,280.5,269,329,81.0,197.5
query_18,prodds,workload_compare,,,,10,10,0,0.0,340.0,318,355,84.5,253.0
query_19,prodds,workload_compare,,,,10,10,0,0.0,353.5,346,390,95.5,259.0
query_20,prodds,workload_compare,,,,10,10,0,0.0,481.0,457,536,92.0,386.0
query_union_U20,prodds,workload_compare,,,,10,10,0,0.0,1211.5,1045,1406,96.0,1115.0
query_21,prodds,workload_compare,,,,10,10,0,0.0,989.0,956,1042,84.5,906.0
query_22,prodds,workload_compare,,,,10,10,0,0.0,340.5,325,393,85.5,253.0
query_23,prodds,workload_compare,,,,10,10,0,0.0,696.0,678,737,82.5,613.0
query_24,prodds,workload_compare,,,,10,10,0,0.0,277.0,260,288,78.0,192.0
query_25,prodds,workload_compare,,,,10,10,0,0.0,220.5,197,236,83.5,134.5
query_26,prodds,workload_compare,,,,10,10,0,0.0,365.0,341,410,91.5,270.0
query_27,prodds,workload_compare,,,,10,10,0,0.0,278.5,263,348,84.5,192.0
query_28,prodds,workload_compare,,,,10,10,0,0.0,340.0,320,392,88.0,257.0
query_29,prodds,workload_compare,,,,10,10,0,0.0,484.5,448,529,92.0,394.5
query_30,prodds,workload_compare,,,,10,10,0,0.0,333.0,313,346,81.0,250.0
query_31,prodds,workload_compare,,,,10,10,0,0.0,241.5,227,268,81.5,153.5
query_32,prodds,workload_compare,,,,10,10,0,0.0,278.5,264,306,79.0,199.0
query_33,prodds,workload_compare,,,,10,10,0,0.0,328.5,302,342,86.5,234.0
query_34,prodds,workload_compare,,,,10,10,0,0.0,356.0,324,383,84.0,267.0
query_35,prodds,workload_compare,,,,10,10,0,0.0,1242.0,1181,1368,83.5,1152.5
query_36,prodds,workload_compare,,,,10,10,0,0.0,365.5,329,386,86.0,277.5
query_37,prodds,workload_compare,,,,10,10,0,0.0,336.0,305,360,90.0,239.0
query_38,prodds,workload_compare,,,,10,10,0,0.0,430.0,339,513,91.0,343.5
query_39,prodds,workload_compare,,,,10,10,0,0.0,448.5,415,471,90.0,361.5
query_40,prodds,workload_compare,,,,10,10,0,0.0,190.0,178,212,76.5,112.0
query_41,prodds,workload_compare,,,,10,10,0,0.0,422.5,404,487,83.5,333.5
query_42,prodds,workload_compare,,,,10,10,0,0.0,592.5,577,620,85.5,504.0
query_43,prodds,workload_compare,,,,10,10,0,0.0,459.0,431,504,89.5,366.0
query_44,prodds,workload_compare,,,,10,10,0,0.0,244.5,229,269,85.0,162.0
query_45,prodds,workload_compare,,,,10,10,0,0.0,349.5,313,380,81.5,263.0
query_46,prodds,workload_compare,,,,10,10,0,0.0,1366.5,1242,1487,86.0,1283.0
query_47,prodds,workload_compare,,,,10,10,0,0.0,612.5,585,640,91.0,516.5
query_48,prodds,workload_compare,,,,10,10,0,0.0,461.5,419,525,94.0,358.5
query_49,prodds,workload_compare,,,,10,10,0,0.0,249.0,238,291,85.0,160.5
query_50,prodds,workload_compare,,,,10,10,0,0.0,340.5,311,370,89.0,253.5
query_join_J50,prodds,workload_compare,,,,10,10,0,0.0,1097.0,1066,1205,106.5,981.5
query_51,prodds,workload_compare,,,,10,10,0,0.0,554.0,520,624,90.0,466.0
query_52,prodds,workload_compare,,,,10,10,0,0.0,239.5,229,260,77.0,162.5
query_53,prodds,workload_compare,,,,10,10,0,0.0,413.0,378,428,83.5,330.5
query_54,prodds,workload_compare,,,,10,10,0,0.0,364.0,342,386,84.5,278.0
query_55,prodds,workload_compare,,,,10,10,0,0.0,1486.0,1432,1536,86.5,1399.5
query_56,prodds,workload_compare,,,,10,10,0,0.0,310.0,290,356,91.5,219.5
query_57,prodds,workload_compare,,,,10,10,0,0.0,263.0,250,291,85.0,174.5
query_58,prodds,workload_compare,,,,10,10,0,0.0,259.0,241,272,86.0,170.0
query_59,prodds,workload_compare,,,,10,10,0,0.0,385.0,345,424,83.0,301.5
query_60,prodds,workload_compare,,,,10,10,0,0.0,313.0,292,336,84.0,226.0
query_61,prodds,workload_compare,,,,10,10,0,0.0,365.5,324,393,85.0,280.0
query_62,prodds,workload_compare,,,,10,10,0,0.0,210.5,200,246,83.0,124.5
query_63,prodds,workload_compare,,,,10,10,0,0.0,508.0,476,673,87.5,422.0
query_64,prodds,workload_compare,,,,10,10,0,0.0,188.5,178,202,80.5,106.0
query_65,prodds,workload_compare,,,,10,10,0,0.0,181.5,171,190,82.0,96.0
query_66,prodds,workload_compare,,,,10,10,0,0.0,324.0,315,377,116.0,208.0
query_67,prodds,workload_compare,,,,10,10,0,0.0,310.0,283,359,84.0,228.0
query_68,prodds,workload_compare,,,,10,10,0,0.0,482.0,426,556,92.0,390.5
query_69,prodds,workload_compare,,,,10,10,0,0.0,655.5,639,675,94.5,558.0
query_70,prodds,workload_compare,,,,10,10,0,0.0,452.5,429,490,90.0,362.5
query_71,prodds,workload_compare,,,,10,10,0,0.0,505.0,450,543,88.5,417.0
query_72,prodds,workload_compare,,,,10,10,0,0.0,424.5,408,492,95.5,332.5
query_73,prodds,workload_compare,,,,10,10,0,0.0,337.0,290,394,87.5,251.5
query_74,prodds,workload_compare,,,,10,10,0,0.0,362.5,333,396,88.0,273.5
query_75,prodds,workload_compare,,,,10,10,0,0.0,292.5,272,386,92.0,207.0
query_76,prodds,workload_compare,,,,10,10,0,0.0,411.0,390,438,91.0,318.5
query_77,prodds,workload_compare,,,,10,10,0,0.0,379.0,343,454,90.0,287.5
query_78,prodds,workload_compare,,,,10,10,0,0.0,249.5,234,260,89.5,153.5
query_79,prodds,workload_compare,,,,10,10,0,0.0,281.0,263,300,89.5,189.0
query_80,prodds,workload_compare,,,,10,10,0,0.0,218.5,204,235,87.5,129.5
query_81,prodds,workload_compare,,,,10,10,0,0.0,329.0,315,342,92.0,236.0
query_82,prodds,workload_compare,,,,10,10,0,0.0,259.0,249,274,90.0,174.5
query_83,prodds,workload_compare,,,,10,10,0,0.0,371.0,348,419,92.5,278.0
query_84,prodds,workload_compare,,,,10,10,0,0.0,352.5,327,399,84.5,263.5
query_85,prodds,workload_compare,,,,10,10,0,0.0,294.5,275,342,88.5,205.5
query_86,prodds,workload_compare,,,,10,10,0,0.0,249.5,243,263,92.5,159.0
query_87,prodds,workload_compare,,,,10,10,0,0.0,433.5,419,455,90.5,344.5
query_88,prodds,workload_compare,,,,10,10,0,0.0,238.5,230,278,78.5,156.5
query_89,prodds,workload_compare,,,,10,10,0,0.0,200.5,173,220,85.0,113.5
query_90,prodds,workload_compare,,,,10,10,0,0.0,352.5,332,383,88.0,261.5
query_91,prodds,workload_compare,,,,10,10,0,0.0,400.0,371,504,87.0,310.5
query_92,prodds,workload_compare,,,,10,10,0,0.0,248.0,228,273,92.0,155.5
query_93,prodds,workload_compare,,,,10,10,0,0.0,695.0,670,753,91.5,603.5
query_94,prodds,workload_compare,,,,10,10,0,0.0,387.0,351,443,90.5,299.5
query_95,prodds,workload_compare,,,,10,10,0,0.0,339.5,313,390,87.0,246.0
query_96,prodds,workload_compare,,,,10,10,0,0.0,283.0,266,308,93.0,188.5
query_97,prodds,workload_compare,,,,10,10,0,0.0,395.0,358,453,89.5,308.5
query_98,prodds,workload_compare,,,,10,10,0,0.0,305.5,273,317,88.5,210.5
query_99,prodds,workload_compare,,,,10,10,0,0.0,365.0,339,424,80.5,282.5
query_join_J100,prodds,workload_compare,,,,10,10,0,0.0,1697.0,1610,1821,128.0,1559.0
