query_id,suite,experiment_name,join_count,string_level,seed,runs_total,runs_success,runs_failed,failure_rate,median_ms,min_ms,max_ms,median_planning_ms,median_execution_ms
query_1,prodds,workload_compare,,,,10,10,0,0.0,206.5,196,266,77.5,129.0
query_2,prodds,workload_compare,,,,10,10,0,0.0,427.0,411,446,88.5,337.0
query_union_U2,prodds,workload_compare,,,,10,10,0,0.0,306.0,292,353,82.0,224.5
query_3,prodds,workload_compare,,,,10,10,0,0.0,945.0,879,1021,97.5,847.5
query_4,prodds,workload_compare,,,,10,10,0,0.0,216.5,195,235,86.5,129.0
query_5,prodds,workload_compare,,,,10,10,0,0.0,368.5,330,379,86.0,280.5
query_union_U5,prodds,workload_compare,,,,10,10,0,0.0,454.5,417,517,83.0,362.0
query_6,prodds,workload_compare,,,,10,10,0,0.0,410.0,375,459,98.5,313.5
query_7,prodds,workload_compare,,,,10,10,0,0.0,229.5,204,241,87.5,140.0
query_8,prodds,workload_compare,,,,10,10,0,0.0,401.5,378,413,87.5,310.5
query_9,prodds,workload_compare,,,,10,10,0,0.0,333.5,324,366,91.0,245.5
query_10,prodds,workload_compare,,,,10,10,0,0.0,711.0,689,788,92.5,620.0
query_union_U10,prodds,workload_compare,,,,10,10,0,0.0,955.0,828,1002,87.0,864.0
query_11,prodds,workload_compare,,,,10,10,0,0.0,323.0,294,399,90.5,236.0
query_12,prodds,workload_compare,,,,10,10,0,0.0,321.0,294,336,91.0,234.5
query_13,prodds,workload_compare,,,,10,10,0,0.0,229.5,207,248,88.5,136.5
query_14,prodds,workload_compare,,,,10,10,0,0.0,280.0,266,296,86.0,192.5
query_15,prodds,workload_compare,,,,10,10,0,0.0,191.0,181,226,78.5,110.5
query_16,prodds,workload_compare,,,,10,10,0,0.0,463.5,446,487,83.0,377.0
query_17,prodds,workload_compare,,,,10,10,0,0.0,282.5,249,302,88.5,192.5
query_18,prodds,workload_compare,,,,10,10,0,0.0,333.5,308,347,88.0,243.5
query_19,prodds,workload_compare,,,,10,10,0,0.0,379.0,354,396,92.0,288.0
query_20,prodds,workload_compare,,,,10,10,0,0.0,538.5,524,587,101.0,439.5
query_union_U20,prodds,workload_compare,,,,10,10,0,0.0,1750.5,1658,1883,99.5,1644.5
query_21,prodds,workload_compare,,,,10,10,0,0.0,1034.5,1000,1083,84.0,947.5
query_22,prodds,workload_compare,,,,10,10,0,0.0,364.5,353,427,92.5,272.0
query_23,prodds,workload_compare,,,,10,10,0,0.0,766.0,753,790,83.5,679.0
query_24,prodds,workload_compare,,,,10,10,0,0.0,337.5,324,347,94.0,243.5
query_25,prodds,workload_compare,,,,10,10,0,0.0,236.0,216,252,88.0,145.5
query_26,prodds,workload_compare,,,,10,10,0,0.0,433.5,392,455,94.0,334.5
query_27,prodds,workload_compare,,,,10,10,0,0.0,313.5,292,384,93.5,221.0
query_28,prodds,workload_compare,,,,10,10,0,0.0,397.0,368,443,95.0,302.5
query_29,prodds,workload_compare,,,,10,10,0,0.0,506.5,451,527,95.0,411.5
query_30,prodds,workload_compare,,,,10,10,0,0.0,380.0,335,414,84.5,293.0
query_31,prodds,workload_compare,,,,10,10,0,0.0,240.0,216,279,82.5,148.5
query_32,prodds,workload_compare,,,,10,10,0,0.0,315.0,293,332,88.5,221.5
query_33,prodds,workload_compare,,,,10,10,0,0.0,354.5,330,388,92.5,262.0
query_34,prodds,workload_compare,,,,10,10,0,0.0,389.5,376,407,90.0,299.0
query_35,prodds,workload_compare,,,,10,10,0,0.0,1270.5,1190,1352,83.0,1179.0
query_36,prodds,workload_compare,,,,10,10,0,0.0,382.0,355,401,97.5,287.0
query_37,prodds,workload_compare,,,,10,10,0,0.0,372.0,338,431,82.5,288.5
query_38,prodds,workload_compare,,,,10,10,0,0.0,488.5,466,534,83.5,403.5
query_39,prodds,workload_compare,,,,10,10,0,0.0,440.5,404,491,90.5,344.0
query_40,prodds,workload_compare,,,,10,10,0,0.0,188.5,180,211,77.0,113.0
query_41,prodds,workload_compare,,,,10,10,0,0.0,480.5,458,488,87.0,389.5
query_42,prodds,workload_compare,,,,10,10,0,0.0,771.5,749,786,86.5,685.5
query_43,prodds,workload_compare,,,,10,10,0,0.0,497.0,465,538,87.5,415.5
query_44,prodds,workload_compare,,,,10,10,0,0.0,270.5,261,336,84.0,187.0
query_45,prodds,workload_compare,,,,10,10,0,0.0,381.5,343,416,82.5,292.5
query_46,prodds,workload_compare,,,,10,10,0,0.0,1481.5,1408,1551,89.0,1390.5
query_47,prodds,workload_compare,,,,10,10,0,0.0,682.5,663,729,88.5,592.5
query_48,prodds,workload_compare,,,,10,10,0,0.0,497.0,452,555,88.5,407.5
query_49,prodds,workload_compare,,,,10,10,0,0.0,257.5,240,268,91.5,164.0
query_50,prodds,workload_compare,,,,10,10,0,0.0,348.5,334,390,97.0,254.0
