query_id,suite,experiment_name,join_count,string_level,seed,runs_total,runs_success,runs_failed,failure_rate,median_ms,min_ms,max_ms,median_planning_ms,median_execution_ms
query_1,prodds,workload_compare,,,,10,10,0,0.0,191.5,182,214,73.5,119.0
query_2,prodds,workload_compare,,,,10,10,0,0.0,375.0,353,401,83.0,297.5
query_union_U2,prodds,workload_compare,,,,10,10,0,0.0,248.0,233,258,83.5,163.0
query_3,prodds,workload_compare,,,,10,10,0,0.0,881.5,847,961,88.5,795.0
query_4,prodds,workload_compare,,,,10,10,0,0.0,184.0,178,207,73.5,112.5
query_5,prodds,workload_compare,,,,10,10,0,0.0,294.0,282,309,76.0,218.0
query_union_U5,prodds,workload_compare,,,,10,10,0,0.0,314.5,285,346,83.5,232.0
query_6,prodds,workload_compare,,,,10,10,0,0.0,365.0,324,386,97.0,273.0
query_7,prodds,workload_compare,,,,10,10,0,0.0,259.5,229,364,87.5,167.0
query_8,prodds,workload_compare,,,,10,10,0,0.0,343.0,323,374,86.0,254.5
query_9,prodds,workload_compare,,,,10,10,0,0.0,270.0,249,357,83.5,190.5
query_10,prodds,workload_compare,,,,10,10,0,0.0,594.0,557,625,93.0,494.0
query_union_U10,prodds,workload_compare,,,,10,10,0,0.0,531.0,502,603,92.5,436.5
query_11,prodds,workload_compare,,,,10,10,0,0.0,298.5,276,330,90.0,209.0
query_12,prodds,workload_compare,,,,10,10,0,0.0,279.0,264,328,87.5,195.0
query_13,prodds,workload_compare,,,,10,10,0,0.0,208.5,196,234,85.5,122.0
query_14,prodds,workload_compare,,,,10,10,0,0.0,231.0,214,254,82.5,148.0
query_15,prodds,workload_compare,,,,10,10,0,0.0,195.5,186,211,90.0,106.5
query_16,prodds,workload_compare,,,,10,10,0,0.0,438.0,396,473,91.0,345.0
query_17,prodds,workload_compare,,,,10,10,0,0.0,283.5,260,308,91.0,190.5
query_18,prodds,workload_compare,,,,10,10,0,0.0,352.0,294,410,91.0,262.5
query_19,prodds,workload_compare,,,,10,10,0,0.0,318.5,297,350,96.5,223.0
query_20,prodds,workload_compare,,,,10,10,0,0.0,440.0,409,469,98.0,336.5
query_union_U20,prodds,workload_compare,,,,10,10,0,0.0,1079.0,985,1286,100.0,976.5
query_21,prodds,workload_compare,,,,10,10,0,0.0,1010.0,988,1038,90.5,921.0
query_22,prodds,workload_compare,,,,10,10,0,0.0,325.0,290,407,88.5,235.0
query_23,prodds,workload_compare,,,,10,10,0,0.0,722.5,655,749,85.0,637.5
query_24,prodds,workload_compare,,,,10,10,0,0.0,277.5,259,295,87.0,192.0
query_25,prodds,workload_compare,,,,10,10,0,0.0,224.0,209,260,90.0,133.0
query_26,prodds,workload_compare,,,,10,10,0,0.0,362.5,348,384,90.5,269.0
query_27,prodds,workload_compare,,,,10,10,0,0.0,246.0,234,265,80.0,162.5
query_28,prodds,workload_compare,,,,10,10,0,0.0,341.0,329,355,86.5,254.5
query_29,prodds,workload_compare,,,,10,10,0,0.0,405.0,382,474,92.5,315.5
query_30,prodds,workload_compare,,,,10,10,0,0.0,328.5,307,356,88.0,241.5
query_31,prodds,workload_compare,,,,10,10,0,0.0,226.5,205,264,89.0,138.0
query_32,prodds,workload_compare,,,,10,10,0,0.0,308.0,282,328,80.0,223.0
query_33,prodds,workload_compare,,,,10,10,0,0.0,305.5,278,316,78.5,221.5
query_34,prodds,workload_compare,,,,10,10,0,0.0,366.5,336,374,84.5,282.0
query_35,prodds,workload_compare,,,,10,10,0,0.0,1207.5,1135,1253,88.0,1121.5
query_36,prodds,workload_compare,,,,10,10,0,0.0,377.0,336,405,91.0,286.5
query_37,prodds,workload_compare,,,,10,10,0,0.0,328.0,302,343,80.0,244.0
query_38,prodds,workload_compare,,,,10,10,0,0.0,346.5,320,390,81.0,269.0
query_39,prodds,workload_compare,,,,10,10,0,0.0,428.0,403,556,87.0,337.0
query_40,prodds,workload_compare,,,,10,10,0,0.0,193.0,172,251,79.0,112.0
query_41,prodds,workload_compare,,,,10,10,0,0.0,391.0,376,440,83.5,306.0
query_42,prodds,workload_compare,,,,10,10,0,0.0,575.5,539,641,99.5,466.0
query_43,prodds,workload_compare,,,,10,10,0,0.0,482.0,440,529,92.5,385.0
query_44,prodds,workload_compare,,,,10,10,0,0.0,221.5,209,244,79.5,146.5
query_45,prodds,workload_compare,,,,10,10,0,0.0,332.0,305,363,89.0,244.5
query_46,prodds,workload_compare,,,,10,10,0,0.0,1211.5,1122,1301,84.0,1129.5
query_47,prodds,workload_compare,,,,10,10,0,0.0,598.5,565,643,95.0,496.0
query_48,prodds,workload_compare,,,,10,10,0,0.0,434.5,398,448,96.0,339.5
query_49,prodds,workload_compare,,,,10,10,0,0.0,260.0,237,280,93.0,163.0
query_50,prodds,workload_compare,,,,10,10,0,0.0,338.5,319,348,92.0,245.5
