query_id,suite,experiment_name,join_count,string_level,seed,runs_total,runs_success,runs_failed,failure_rate,median_ms,min_ms,max_ms,median_planning_ms,median_execution_ms
query_1,prodds,workload_compare,,,,10,10,0,0.0,195.0,184,203,77.5,117.0
query_2,prodds,workload_compare,,,,10,10,0,0.0,386.0,368,402,82.0,302.0
query_union_U2,prodds,workload_compare,,,,10,10,0,0.0,242.0,217,264,86.0,159.0
query_3,prodds,workload_compare,,,,10,10,0,0.0,867.5,792,914,94.5,781.5
query_4,prodds,workload_compare,,,,10,10,0,0.0,313.5,280,358,86.0,231.0
query_5,prodds,workload_compare,,,,10,10,0,0.0,314.0,290,332,82.5,232.5
query_union_U5,prodds,workload_compare,,,,10,10,0,0.0,311.5,289,359,83.0,224.5
query_6,prodds,workload_compare,,,,10,10,0,0.0,352.5,326,377,87.5,265.0
query_7,prodds,workload_compare,,,,10,10,0,0.0,201.5,175,217,86.5,107.5
query_8,prodds,workload_compare,,,,10,10,0,0.0,359.5,306,412,83.0,273.5
query_9,prodds,workload_compare,,,,10,10,0,0.0,248.0,234,284,87.0,163.0
query_10,prodds,workload_compare,,,,10,10,0,0.0,562.5,528,617,88.5,469.0
query_union_U10,prodds,workload_compare,,,,10,10,0,0.0,581.0,518,653,85.0,501.0
query_11,prodds,workload_compare,,,,10,10,0,0.0,292.0,266,317,85.5,209.0
query_12,prodds,workload_compare,,,,10,10,0,0.0,275.5,264,306,84.0,190.5
query_13,prodds,workload_compare,,,,10,10,0,0.0,209.0,193,252,91.0,119.0
query_14,prodds,workload_compare,,,,10,10,0,0.0,237.0,225,243,77.5,155.5
query_15,prodds,workload_compare,,,,10,10,0,0.0,183.5,167,202,76.0,106.0
query_16,prodds,workload_compare,,,,10,10,0,0.0,409.0,385,478,80.0,323.5
query_17,prodds,workload_compare,,,,10,10,0,0.0,291.5,263,354,87.5,198.0
query_18,prodds,workload_compare,,,,10,10,0,0.0,313.0,299,350,81.0,232.0
query_19,prodds,workload_compare,,,,10,10,0,0.0,331.5,315,360,94.5,236.5
query_20,prodds,workload_compare,,,,10,10,0,0.0,435.0,421,461,97.5,342.0
query_union_U20,prodds,workload_compare,,,,10,10,0,0.0,1043.5,987,1357,99.5,944.0
query_21,prodds,workload_compare,,,,10,10,0,0.0,988.0,957,1028,87.0,893.5
query_22,prodds,workload_compare,,,,10,10,0,0.0,330.0,281,371,89.0,250.0
query_23,prodds,workload_compare,,,,10,10,0,0.0,683.5,644,755,83.5,595.0
query_24,prodds,workload_compare,,,,10,10,0,0.0,269.0,255,303,84.5,187.0
query_25,prodds,workload_compare,,,,10,10,0,0.0,219.5,200,229,88.5,131.0
query_26,prodds,workload_compare,,,,10,10,0,0.0,343.0,323,394,89.0,252.0
query_27,prodds,workload_compare,,,,10,10,0,0.0,244.0,240,278,82.5,169.5
query_28,prodds,workload_compare,,,,10,10,0,0.0,317.0,292,353,88.5,228.5
query_29,prodds,workload_compare,,,,10,10,0,0.0,422.0,387,515,92.0,329.0
query_30,prodds,workload_compare,,,,10,10,0,0.0,294.5,284,313,84.5,210.5
query_31,prodds,workload_compare,,,,10,10,0,0.0,224.5,212,247,83.5,140.0
query_32,prodds,workload_compare,,,,10,10,0,0.0,280.0,251,300,83.0,192.0
query_33,prodds,workload_compare,,,,10,10,0,0.0,299.0,282,355,89.0,208.0
query_34,prodds,workload_compare,,,,10,10,0,0.0,351.5,340,373,87.0,266.0
query_35,prodds,workload_compare,,,,10,10,0,0.0,1189.5,1140,1277,91.5,1096.0
query_36,prodds,workload_compare,,,,10,10,0,0.0,351.0,320,377,88.0,268.5
query_37,prodds,workload_compare,,,,10,10,0,0.0,332.0,307,361,96.0,238.5
query_38,prodds,workload_compare,,,,10,10,0,0.0,333.0,308,377,91.0,240.5
query_39,prodds,workload_compare,,,,10,10,0,0.0,424.5,386,504,89.0,331.5
query_40,prodds,workload_compare,,,,10,10,0,0.0,188.0,178,209,75.5,112.0
query_41,prodds,workload_compare,,,,10,10,0,0.0,383.0,363,420,82.5,301.0
query_42,prodds,workload_compare,,,,10,10,0,0.0,753.5,738,782,92.0,663.0
query_43,prodds,workload_compare,,,,10,10,0,0.0,490.0,461,571,84.0,403.0
query_44,prodds,workload_compare,,,,10,10,0,0.0,225.0,220,268,80.5,146.5
query_45,prodds,workload_compare,,,,10,10,0,0.0,326.5,292,349,88.0,235.0
query_46,prodds,workload_compare,,,,10,10,0,0.0,1236.0,1158,1338,91.5,1148.0
query_47,prodds,workload_compare,,,,10,10,0,0.0,556.5,509,635,83.0,473.0
query_48,prodds,workload_compare,,,,10,10,0,0.0,456.5,422,492,87.0,366.5
query_49,prodds,workload_compare,,,,10,10,0,0.0,245.5,237,258,90.0,158.0
query_50,prodds,workload_compare,,,,10,10,0,0.0,343.0,300,391,92.5,249.5
query_join_J50,prodds,workload_compare,,,,10,10,0,0.0,1059.0,1005,1165,110.0,945.5
query_51,prodds,workload_compare,,,,10,10,0,0.0,542.5,500,640,87.5,451.5
query_52,prodds,workload_compare,,,,10,10,0,0.0,225.5,206,242,79.0,143.0
query_53,prodds,workload_compare,,,,10,10,0,0.0,373.0,324,398,93.0,281.5
query_54,prodds,workload_compare,,,,10,10,0,0.0,322.0,308,367,87.5,235.0
query_55,prodds,workload_compare,,,,10,10,0,0.0,1384.0,1356,1437,89.0,1293.5
query_56,prodds,workload_compare,,,,10,10,0,0.0,321.5,313,384,92.0,233.5
query_57,prodds,workload_compare,,,,10,10,0,0.0,245.0,233,297,82.0,161.0
query_58,prodds,workload_compare,,,,10,10,0,0.0,237.5,223,253,89.0,151.5
query_59,prodds,workload_compare,,,,10,10,0,0.0,389.5,363,452,87.5,303.0
query_60,prodds,workload_compare,,,,10,10,0,0.0,269.5,240,302,86.0,179.0
query_61,prodds,workload_compare,,,,10,10,0,0.0,343.0,322,370,83.5,260.0
query_62,prodds,workload_compare,,,,10,10,0,0.0,216.5,197,235,95.0,129.5
query_63,prodds,workload_compare,,,,10,10,0,0.0,496.5,476,541,89.5,407.5
query_64,prodds,workload_compare,,,,10,10,0,0.0,203.0,185,212,92.0,112.0
query_65,prodds,workload_compare,,,,10,10,0,0.0,193.5,178,202,91.0,104.0
query_66,prodds,workload_compare,,,,10,10,0,0.0,326.5,311,347,117.5,208.5
query_67,prodds,workload_compare,,,,10,10,0,0.0,274.5,258,295,90.0,185.5
query_68,prodds,workload_compare,,,,10,10,0,0.0,511.0,440,568,93.0,425.0
query_69,prodds,workload_compare,,,,10,10,0,0.0,619.5,587,668,102.0,522.0
query_70,prodds,workload_compare,,,,10,10,0,0.0,506.5,474,525,82.5,425.5
query_71,prodds,workload_compare,,,,10,10,0,0.0,461.0,418,514,83.0,380.0
query_72,prodds,workload_compare,,,,10,10,0,0.0,407.0,362,466,93.0,307.5
query_73,prodds,workload_compare,,,,10,10,0,0.0,335.5,320,358,91.0,246.5
query_74,prodds,workload_compare,,,,10,10,0,0.0,344.5,327,371,85.0,260.0
query_75,prodds,workload_compare,,,,10,10,0,0.0,286.0,270,316,88.0,195.5
query_76,prodds,workload_compare,,,,10,10,0,0.0,375.5,354,415,87.0,288.0
query_77,prodds,workload_compare,,,,10,10,0,0.0,368.0,325,380,82.5,282.5
query_78,prodds,workload_compare,,,,10,10,0,0.0,250.0,228,275,92.5,155.5
query_79,prodds,workload_compare,,,,10,10,0,0.0,274.5,258,288,82.5,185.5
query_80,prodds,workload_compare,,,,10,10,0,0.0,198.0,187,218,79.5,116.5
query_81,prodds,workload_compare,,,,10,10,0,0.0,291.5,274,321,87.5,201.5
query_82,prodds,workload_compare,,,,10,10,0,0.0,233.0,205,242,77.0,154.5
query_83,prodds,workload_compare,,,,10,10,0,0.0,336.5,295,354,82.5,246.0
query_84,prodds,workload_compare,,,,10,10,0,0.0,331.5,311,407,83.5,247.5
query_85,prodds,workload_compare,,,,10,10,0,0.0,270.0,258,289,90.0,180.5
query_86,prodds,workload_compare,,,,10,10,0,0.0,214.5,202,242,83.5,128.5
query_87,prodds,workload_compare,,,,10,10,0,0.0,382.0,362,396,95.0,285.0
query_88,prodds,workload_compare,,,,10,10,0,0.0,202.5,193,272,80.5,120.5
query_89,prodds,workload_compare,,,,10,10,0,0.0,199.0,191,216,83.0,116.5
query_90,prodds,workload_compare,,,,10,10,0,0.0,239.5,220,291,88.5,148.5
query_91,prodds,workload_compare,,,,10,10,0,0.0,380.5,358,401,89.5,290.5
query_92,prodds,workload_compare,,,,10,10,0,0.0,225.5,218,287,87.0,138.5
query_93,prodds,workload_compare,,,,10,10,0,0.0,662.0,630,698,100.0,562.0
query_94,prodds,workload_compare,,,,10,10,0,0.0,297.5,282,313,87.0,207.0
query_95,prodds,workload_compare,,,,10,10,0,0.0,366.0,328,403,91.0,267.5
