query_id,suite,experiment_name,join_count,string_level,seed,runs_total,runs_success,runs_failed,failure_rate,median_ms,min_ms,max_ms,median_planning_ms,median_execution_ms
query_1,prodds,workload_compare,,,,10,10,0,0.0,208.5,192,230,79.5,129.5
query_2,prodds,workload_compare,,,,10,10,0,0.0,407.5,385,441,87.0,323.0
query_union_U2,prodds,workload_compare,,,,10,10,0,0.0,316.5,305,325,85.5,230.5
query_3,prodds,workload_compare,,,,10,10,0,0.0,919.5,900,984,93.5,832.0
query_4,prodds,workload_compare,,,,10,10,0,0.0,206.0,192,229,79.5,125.5
query_5,prodds,workload_compare,,,,10,10,0,0.0,366.5,348,400,83.5,281.0
query_union_U5,prodds,workload_compare,,,,10,10,0,0.0,437.5,404,463,83.5,354.0
query_6,prodds,workload_compare,,,,10,10,0,0.0,410.5,380,471,93.0,309.0
query_7,prodds,workload_compare,,,,10,10,0,0.0,227.5,198,241,91.0,133.5
query_8,prodds,workload_compare,,,,10,10,0,0.0,402.0,383,442,86.0,319.0
query_9,prodds,workload_compare,,,,10,10,0,0.0,355.0,327,374,86.0,270.5
query_10,prodds,workload_compare,,,,10,10,0,0.0,736.5,670,784,90.5,641.5
query_union_U10,prodds,workload_compare,,,,10,10,0,0.0,918.5,822,1038,93.0,835.5
query_11,prodds,workload_compare,,,,10,10,0,0.0,314.0,303,357,91.5,224.0
query_12,prodds,workload_compare,,,,10,10,0,0.0,313.5,291,337,91.5,226.0
query_13,prodds,workload_compare,,,,10,10,0,0.0,230.5,212,259,89.0,142.0
query_14,prodds,workload_compare,,,,10,10,0,0.0,284.5,270,307,83.0,199.5
query_15,prodds,workload_compare,,,,10,10,0,0.0,190.5,177,212,80.5,109.5
query_16,prodds,workload_compare,,,,10,10,0,0.0,467.0,434,513,87.0,378.0
query_17,prodds,workload_compare,,,,10,10,0,0.0,289.5,258,326,92.0,208.0
query_18,prodds,workload_compare,,,,10,10,0,0.0,334.0,319,367,86.5,244.5
query_19,prodds,workload_compare,,,,10,10,0,0.0,382.5,360,405,97.0,281.5
query_20,prodds,workload_compare,,,,10,10,0,0.0,525.5,493,561,97.5,432.0
query_union_U20,prodds,workload_compare,,,,10,10,0,0.0,1746.0,1646,1952,99.0,1644.5
query_21,prodds,workload_compare,,,,10,10,0,0.0,1045.5,1018,1108,87.5,956.5
query_22,prodds,workload_compare,,,,10,10,0,0.0,365.5,340,407,86.5,278.0
query_23,prodds,workload_compare,,,,10,10,0,0.0,778.0,751,807,92.0,683.5
query_24,prodds,workload_compare,,,,10,10,0,0.0,329.5,319,384,84.5,247.5
query_25,prodds,workload_compare,,,,10,10,0,0.0,233.5,215,252,93.0,144.0
query_26,prodds,workload_compare,,,,10,10,0,0.0,428.5,383,465,93.0,336.0
query_27,prodds,workload_compare,,,,10,10,0,0.0,311.5,297,341,91.0,218.0
query_28,prodds,workload_compare,,,,10,10,0,0.0,403.0,388,422,87.5,315.5
query_29,prodds,workload_compare,,,,10,10,0,0.0,487.5,417,526,96.0,386.5
