query_id,suite,experiment_name,join_count,string_level,seed,runs_total,runs_success,runs_failed,failure_rate,median_ms,min_ms,max_ms,median_planning_ms,median_execution_ms
query_1,prodds,workload_compare,,,,10,10,0,0.0,211.5,199,232,80.5,132.0
query_2,prodds,workload_compare,,,,10,10,0,0.0,418.5,403,445,84.0,337.0
query_union_U2,prodds,workload_compare,,,,10,10,0,0.0,324.0,304,345,89.0,234.5
query_3,prodds,workload_compare,,,,10,10,0,0.0,921.0,856,961,93.0,829.5
query_4,prodds,workload_compare,,,,10,10,0,0.0,213.0,196,229,86.5,128.5
query_5,prodds,workload_compare,,,,10,10,0,0.0,373.0,338,397,88.5,284.5
query_union_U5,prodds,workload_compare,,,,10,10,0,0.0,453.5,424,493,87.5,367.5
query_6,prodds,workload_compare,,,,10,10,0,0.0,405.0,381,448,98.5,305.0
query_7,prodds,workload_compare,,,,10,10,0,0.0,240.0,228,256,95.0,144.0
query_8,prodds,workload_compare,,,,10,10,0,0.0,401.5,378,471,92.0,315.5
query_9,prodds,workload_compare,,,,10,10,0,0.0,347.5,305,361,85.5,252.5
query_10,prodds,workload_compare,,,,10,10,0,0.0,744.5,708,779,96.0,653.0
query_union_U10,prodds,workload_compare,,,,10,10,0,0.0,860.0,837,1062,88.0,768.0
query_11,prodds,workload_compare,,,,10,10,0,0.0,312.0,296,346,82.5,225.5
query_12,prodds,workload_compare,,,,10,10,0,0.0,324.5,300,350,94.0,226.5
query_13,prodds,workload_compare,,,,10,10,0,0.0,211.0,199,233,82.0,130.0
query_14,prodds,workload_compare,,,,10,10,0,0.0,276.0,254,290,78.5,192.5
query_15,prodds,workload_compare,,,,10,10,0,0.0,181.5,169,197,79.5,99.5
query_16,prodds,workload_compare,,,,10,10,0,0.0,472.0,446,555,95.0,377.5
query_17,prodds,workload_compare,,,,10,10,0,0.0,272.0,242,313,82.5,185.0
query_18,prodds,workload_compare,,,,10,10,0,0.0,327.0,316,331,81.5,245.0
query_19,prodds,workload_compare,,,,10,10,0,0.0,385.5,357,401,102.0,286.0
query_20,prodds,workload_compare,,,,10,10,0,0.0,542.5,511,591,103.0,440.0
query_union_U20,prodds,workload_compare,,,,10,10,0,0.0,1732.5,1616,2005,97.0,1633.0
