query_id,suite,experiment_name,join_count,string_level,seed,runs_total,runs_success,runs_failed,failure_rate,median_ms,min_ms,max_ms,median_planning_ms,median_execution_ms
query_1,prodds,workload_compare,,,,10,10,0,0.0,297.5,279,359,81.0,218.0
query_2,prodds,workload_compare,,,,10,10,0,0.0,581.5,553,633,75.0,506.0
query_union_U2,prodds,workload_compare,,,,10,10,0,0.0,458.0,417,9096,76.5,377.5
query_3,prodds,workload_compare,,,,10,10,0,0.0,1753.0,1280,5215,86.0,1657.0
query_4,prodds,workload_compare,,,,10,10,0,0.0,230.5,201,624,77.5,150.5
query_5,prodds,workload_compare,,,,10,10,0,0.0,426.0,358,3625,79.5,343.5
query_union_U5,prodds,workload_compare,,,,10,10,0,0.0,367.5,349,6464,86.5,282.0
query_6,prodds,workload_compare,,,,10,10,0,0.0,391.5,351,409,93.5,295.5
query_7,prodds,workload_compare,,,,10,10,0,0.0,282.5,261,320,85.5,191.0
query_8,prodds,workload_compare,,,,10,10,0,0.0,382.0,359,404,88.5,290.0
query_9,prodds,workload_compare,,,,10,10,0,0.0,322.0,298,364,86.0,228.5
query_10,prodds,workload_compare,,,,10,10,0,0.0,675.5,660,714,98.0,588.0
query_union_U10,prodds,workload_compare,,,,10,10,0,0.0,667.0,610,761,95.0,577.0
query_11,prodds,workload_compare,,,,10,10,0,0.0,313.5,280,329,88.0,221.0
query_12,prodds,workload_compare,,,,10,10,0,0.0,313.0,279,375,84.0,225.5
query_13,prodds,workload_compare,,,,10,10,0,0.0,225.5,203,247,93.5,133.5
query_14,prodds,workload_compare,,,,10,10,0,0.0,260.0,238,367,79.5,181.5
query_15,prodds,workload_compare,,,,10,10,0,0.0,197.0,180,214,84.5,114.0
query_16,prodds,workload_compare,,,,10,10,0,0.0,420.0,400,438,85.5,333.5
query_17,prodds,workload_compare,,,,10,10,0,0.0,285.5,250,322,84.5,196.5
query_18,prodds,workload_compare,,,,10,10,0,0.0,323.0,298,343,91.0,232.0
query_19,prodds,workload_compare,,,,10,10,0,0.0,374.0,358,397,99.0,272.0
query_20,prodds,workload_compare,,,,10,10,0,0.0,527.5,494,586,104.5,426.0
query_union_U20,prodds,workload_compare,,,,10,10,0,0.0,1264.0,1131,1417,101.5,1165.5
query_21,prodds,workload_compare,,,,10,10,0,0.0,1012.0,961,1020,94.0,914.5
query_22,prodds,workload_compare,,,,10,10,0,0.0,400.0,382,442,95.0,305.5
query_23,prodds,workload_compare,,,,10,10,0,0.0,767.5,726,801,83.5,673.0
query_24,prodds,workload_compare,,,,10,10,0,0.0,304.5,287,347,86.0,214.5
query_25,prodds,workload_compare,,,,10,10,0,0.0,225.0,220,244,92.5,140.5
query_26,prodds,workload_compare,,,,10,10,0,0.0,417.5,380,437,96.0,331.5
query_27,prodds,workload_compare,,,,10,10,0,0.0,297.5,269,321,93.0,199.5
query_28,prodds,workload_compare,,,,10,10,0,0.0,388.5,369,404,97.0,293.0
query_29,prodds,workload_compare,,,,10,10,0,0.0,482.5,422,540,91.0,390.5
query_30,prodds,workload_compare,,,,10,10,0,0.0,358.5,343,372,85.5,263.5
query_31,prodds,workload_compare,,,,10,10,0,0.0,248.5,216,280,91.0,158.0
query_32,prodds,workload_compare,,,,10,10,0,0.0,300.5,282,335,89.0,209.5
query_33,prodds,workload_compare,,,,10,10,0,0.0,342.5,317,377,92.0,251.0
query_34,prodds,workload_compare,,,,10,10,0,0.0,366.5,347,383,84.5,281.5
query_35,prodds,workload_compare,,,,10,10,0,0.0,1247.0,1167,1306,96.5,1151.5
query_36,prodds,workload_compare,,,,10,10,0,0.0,370.5,343,395,90.0,283.0
query_37,prodds,workload_compare,,,,10,10,0,0.0,354.0,332,398,87.5,266.5
query_38,prodds,workload_compare,,,,10,10,0,0.0,458.5,411,489,90.5,353.5
query_39,prodds,workload_compare,,,,10,10,0,0.0,433.5,413,496,91.0,341.0
query_40,prodds,workload_compare,,,,10,10,0,0.0,199.5,184,222,81.5,116.5
query_41,prodds,workload_compare,,,,10,10,0,0.0,475.5,444,523,94.5,382.0
query_42,prodds,workload_compare,,,,10,10,0,0.0,596.5,569,624,94.0,500.5
query_43,prodds,workload_compare,,,,10,10,0,0.0,470.0,444,516,91.5,376.5
query_44,prodds,workload_compare,,,,10,10,0,0.0,260.0,248,279,84.5,175.5
query_45,prodds,workload_compare,,,,10,10,0,0.0,379.5,310,410,91.0,281.5
query_46,prodds,workload_compare,,,,10,10,0,0.0,1347.0,1289,1383,87.5,1262.0
query_47,prodds,workload_compare,,,,10,10,0,0.0,652.5,608,686,88.0,563.5
query_48,prodds,workload_compare,,,,10,10,0,0.0,464.5,418,520,96.5,370.0
query_49,prodds,workload_compare,,,,10,10,0,0.0,255.0,233,278,90.0,165.5
query_50,prodds,workload_compare,,,,10,10,0,0.0,339.5,316,383,88.5,251.5
query_join_J50,prodds,workload_compare,,,,10,10,0,0.0,1103.0,1084,1174,111.0,994.5
query_51,prodds,workload_compare,,,,10,10,0,0.0,506.5,493,526,92.0,416.5
query_52,prodds,workload_compare,,,,10,10,0,0.0,242.5,229,257,82.5,159.0
query_53,prodds,workload_compare,,,,10,10,0,0.0,423.0,398,452,91.0,331.0
query_54,prodds,workload_compare,,,,10,10,0,0.0,381.0,362,406,90.5,293.5
query_55,prodds,workload_compare,,,,10,10,0,0.0,1450.5,1420,1480,84.0,1367.0
query_56,prodds,workload_compare,,,,10,10,0,0.0,316.0,299,348,84.0,224.5
query_57,prodds,workload_compare,,,,10,10,0,0.0,266.5,246,290,86.0,185.5
query_58,prodds,workload_compare,,,,10,10,0,0.0,278.0,265,297,84.5,189.5
query_59,prodds,workload_compare,,,,10,10,0,0.0,410.0,369,458,83.5,327.0
query_60,prodds,workload_compare,,,,10,10,0,0.0,354.5,326,376,91.0,264.5
query_61,prodds,workload_compare,,,,10,10,0,0.0,381.5,349,411,86.5,292.0
query_62,prodds,workload_compare,,,,10,10,0,0.0,215.0,200,232,85.0,131.5
query_63,prodds,workload_compare,,,,10,10,0,0.0,490.0,472,521,83.5,407.0
query_64,prodds,workload_compare,,,,10,10,0,0.0,181.0,174,190,77.5,100.5
query_65,prodds,workload_compare,,,,10,10,0,0.0,183.0,165,199,84.0,94.5
query_66,prodds,workload_compare,,,,10,10,0,0.0,361.5,350,376,119.5,241.5
query_67,prodds,workload_compare,,,,10,10,0,0.0,307.0,289,317,90.0,217.5
query_68,prodds,workload_compare,,,,10,10,0,0.0,505.0,481,527,98.5,404.0
query_69,prodds,workload_compare,,,,10,10,0,0.0,683.0,662,722,102.5,579.5
query_70,prodds,workload_compare,,,,10,10,0,0.0,468.5,441,480,96.0,373.0
query_71,prodds,workload_compare,,,,10,10,0,0.0,539.0,509,585,88.5,451.0
query_72,prodds,workload_compare,,,,10,10,0,0.0,439.0,408,459,96.5,343.5
query_73,prodds,workload_compare,,,,10,10,0,0.0,349.0,324,369,93.0,257.5
query_74,prodds,workload_compare,,,,10,10,0,0.0,372.5,346,386,81.0,280.0
query_75,prodds,workload_compare,,,,10,10,0,0.0,302.5,283,353,84.0,213.5
query_76,prodds,workload_compare,,,,10,10,0,0.0,430.5,413,451,95.5,337.5
query_77,prodds,workload_compare,,,,10,10,0,0.0,399.0,372,442,94.0,310.5
query_78,prodds,workload_compare,,,,10,10,0,0.0,258.5,238,269,92.5,163.5
query_79,prodds,workload_compare,,,,10,10,0,0.0,301.5,286,328,80.0,220.5
query_80,prodds,workload_compare,,,,10,10,0,0.0,204.5,194,214,87.0,117.0
query_81,prodds,workload_compare,,,,10,10,0,0.0,319.0,298,360,81.5,240.0
query_82,prodds,workload_compare,,,,10,10,0,0.0,269.5,252,296,87.5,180.0
query_83,prodds,workload_compare,,,,10,10,0,0.0,363.5,335,398,91.5,275.5
query_84,prodds,workload_compare,,,,10,10,0,0.0,362.0,327,385,90.5,270.0
query_85,prodds,workload_compare,,,,10,10,0,0.0,302.0,284,368,95.5,207.0
query_86,prodds,workload_compare,,,,10,10,0,0.0,250.0,242,262,91.5,159.5
query_87,prodds,workload_compare,,,,10,10,0,0.0,430.0,404,465,89.5,335.5
query_88,prodds,workload_compare,,,,10,10,0,0.0,244.0,231,355,82.0,161.0
query_89,prodds,workload_compare,,,,10,10,0,0.0,206.0,193,216,81.0,121.5
query_90,prodds,workload_compare,,,,10,10,0,0.0,363.0,340,432,84.0,276.0
query_91,prodds,workload_compare,,,,10,10,0,0.0,389.5,381,411,86.0,305.5
query_92,prodds,workload_compare,,,,10,10,0,0.0,238.5,210,257,82.5,150.5
query_93,prodds,workload_compare,,,,10,10,0,0.0,618.0,606,713,89.0,530.0
query_94,prodds,workload_compare,,,,10,10,0,0.0,592.0,440,610,85.5,502.5
query_95,prodds,workload_compare,,,,10,10,0,0.0,332.5,320,358,84.5,251.5
query_96,prodds,workload_compare,,,,10,10,0,0.0,287.5,261,323,94.5,188.5
query_97,prodds,workload_compare,,,,10,10,0,0.0,420.0,401,450,89.5,334.5
query_98,prodds,workload_compare,,,,10,10,0,0.0,291.0,279,303,92.5,198.0
query_99,prodds,workload_compare,,,,10,10,0,0.0,385.0,366,422,83.0,300.5
query_join_J100,prodds,workload_compare,,,,10,10,0,0.0,1688.0,1628,1801,131.5,1551.0
query_join_J200,prodds,workload_compare,,,,10,10,0,0.0,2926.5,2776,3060,198.0,2731.0
query_union_U200,prodds,workload_compare,,,,10,10,0,0.0,11715.0,11338,12404,801.5,10912.5
